"ID","國家","檢核日期","確診數","死亡數","解除隔離數","隔離中人數","解封指數","7天平均解封指數","7天平均新增確診數","14天平均新增確診數","交流距離"
"394","CN/China","2020-05-01","83,959","4,637","78,573","749","0.131","0.133","8.57","14.21","115.34"
"395","CN/China","2020-04-30","83,956","4,637","78,523","796","0.132","0.134","10.29","39.50","152.33"
"396","CN/China","2020-04-29","83,944","4,637","78,474","833","0.132","0.135","10.86","42.00","182.86"
"397","CN/China","2020-04-28","83,940","4,637","78,422","881","0.133","0.136","12.43","45.29","227.34"
"398","CN/China","2020-04-27","83,918","4,637","78,374","907","0.133","0.137","14.43","50.36","257.60"
"399","CN/China","2020-04-26","83,912","4,637","78,277","998","0.135","0.138","15.29","55.57","311.46"
"400","CN/China","2020-04-25","83,909","4,636","78,175","1,098","0.136","0.139","17.43","63.93","373.01"
"401","CN/China","2020-04-24","83,899","4,636","78,109","1,154","0.137","0.140","19.86","68.43","430.73"
"402","CN/China","2020-04-23","83,884","4,636","77,983","1,265","0.139","0.141","68.71","71.50","487.39"
"403","CN/China","2020-04-22","83,868","4,636","77,861","1,371","0.140","0.137","73.14","75.64","548.08"
"404","CN/China","2020-04-21","83,853","4,636","77,799","1,418","0.141","0.132","78.14","81.07","612.26"
"405","CN/China","2020-04-20","83,817","4,636","77,745","1,436","0.141","0.128","86.29","82.29","657.26"
"406","CN/China","2020-04-19","83,805","4,636","77,690","1,479","0.142","0.124","95.86","85.93","729.41"
"407","CN/China","2020-04-18","83,787","4,636","77,614","1,537","0.143","0.119","110.43","88.86","796.46"
"408","CN/China","2020-04-17","83,760","4,636","77,552","1,572","0.143","0.115","117.00","89.21","858.00"
"409","CN/China","2020-04-16","83,403","3,346","78,401","1,656","0.108","0.110","74.29","69.36","570.47"
"410","CN/China","2020-04-15","83,356","3,346","78,311","1,699","0.109","0.111","78.14","71.07","595.27"
"411","CN/China","2020-04-14","83,306","3,345","78,200","1,761","0.110","0.111","84.00","73.36","619.13"
"412","CN/China","2020-04-13","83,213","3,345","78,039","1,829","0.111","0.112","78.29","72.50","598.87"
"413","CN/China","2020-04-12","83,134","3,343","77,956","1,835","0.111","0.112","76.00","72.29","595.53"
"414","CN/China","2020-04-11","83,014","3,343","77,877","1,794","0.111","0.113","67.29","72.50","550.00"
"415","CN/China","2020-04-10","82,941","3,340","77,791","1,810","0.111","0.114","61.43","74.57","554.27"
"416","CN/China","2020-04-09","82,883","3,339","77,679","1,865","0.112","0.115","64.43","78.64","577.73"
"417","CN/China","2020-04-08","82,809","3,337","77,567","1,905","0.112","0.116","64.00","82.00","584.94"
"418","CN/China","2020-04-07","82,718","3,335","77,410","1,973","0.113","0.118","62.71","80.50","575.26"
"419","CN/China","2020-04-06","82,665","3,335","77,310","2,020","0.114","0.120","66.71","83.36","604.27"
"420","CN/China","2020-04-05","82,602","3,333","77,207","2,062","0.115","0.122","68.57","83.36","627.74"
"421","CN/China","2020-04-04","82,543","3,330","76,946","2,267","0.118","0.124","77.71","88.43","654.93"
"422","CN/China","2020-04-03","82,511","3,326","76,760","2,425","0.120","0.127","87.71","90.07","713.27"
"423","CN/China","2020-04-02","82,432","3,322","76,565","2,545","0.122","0.130","92.86","91.14","722.93"
"424","CN/China","2020-04-01","82,361","3,316","76,405","2,640","0.123","0.134","100.00","89.93","738.80"
"425","CN/China","2020-03-31","82,279","3,309","76,206","2,764","0.125","0.138","98.29","87.21","739.87"
"426","CN/China","2020-03-30","82,198","3,308","75,923","2,967","0.128","0.143","100.00","83.21","738.53"
"427","CN/China","2020-03-29","82,122","3,304","75,582","3,236","0.132","0.148","98.14","79.93","738.86"
"428","CN/China","2020-03-28","81,999","3,299","75,100","3,600","0.138","0.154","99.14","73.00","686.14"
"429","CN/China","2020-03-27","81,897","3,296","74,720","3,881","0.142","0.160","92.43","68.00","648.47"
"430","CN/China","2020-03-26","81,782","3,291","74,181","4,310","0.149","0.167","89.43","60.71","590.85"
"431","CN/China","2020-03-25","81,661","3,285","73,773","4,603","0.153","0.174","79.86","52.86","521.48"
"432","CN/China","2020-03-24","81,591","3,281","73,280","5,030","0.160","0.182","76.14","50.29","500.20"
"433","CN/China","2020-03-23","81,498","3,274","72,814","5,410","0.166","0.191","66.43","45.57","452.19"
"434","CN/China","2020-03-22","81,435","3,274","72,362","5,799","0.173","0.202","61.71","43.71","433.54"
"435","CN/China","2020-03-21","81,305","3,259","71,857","6,189","0.179","0.214","46.86","38.21","344.53"
"436","CN/China","2020-03-20","81,250","3,253","71,266","6,731","0.188","0.229","43.57","40.00","337.06"
"437","CN/China","2020-03-19","81,156","3,249","70,535","7,372","0.199","0.247","32.00","44.21","294.41"
"438","CN/China","2020-03-18","81,102","3,241","69,755","8,106","0.211","0.266","25.86","51.14","296.46"
"439","CN/China","2020-03-17","81,058","3,230","68,798","9,030","0.227","0.288","24.43","56.93","313.93"
"440","CN/China","2020-03-16","81,033","3,217","67,910","9,906","0.243","0.312","24.71","64.07","362.34"
"441","CN/China","2020-03-15","81,003","3,203","67,017","10,783","0.258","0.339","25.71","76.50","442.13"
"442","CN/China","2020-03-14","80,977","3,193","65,660","12,124","0.284","0.368","29.57","115.79","552.73"
"443","CN/China","2020-03-13","80,945","3,180","64,196","13,569","0.312","0.400","36.43","144.07","677.08"
"444","CN/China","2020-03-12","80,932","3,172","62,901","14,859","0.339","0.434","56.43","166.57","848.45"
"445","CN/China","2020-03-11","80,921","3,161","61,644","16,116","0.366","0.471","76.43","196.79","1048.61"
"446","CN/China","2020-03-10","80,887","3,139","60,181","17,567","0.398","0.513","89.43","223.79","1257.67"
"447","CN/China","2020-03-09","80,860","3,123","58,804","18,933","0.430","0.562","103.43","258.50","1486.52"
"448","CN/China","2020-03-08","80,823","3,100","57,388","20,335","0.465","0.620","127.29","271.50","1704.34"
"449","CN/China","2020-03-07","80,770","3,072","55,539","22,159","0.512","0.688","202.00","269.21","1999.34"
"450","CN/China","2020-03-06","80,690","3,044","53,944","23,702","0.554","0.766","251.71","367.14","2293.52"
"451","CN/China","2020-03-05","80,537","3,015","52,292","25,230","0.600","0.859","276.71","390.00","2535.07"
"452","CN/China","2020-03-04","80,386","2,983","50,001","27,402","0.670","0.974","317.14","411.93","2795.74"
"453","CN/China","2020-03-03","80,261","2,947","47,450","29,864","0.756","1.109","358.14","432.14","3192.53"
"454","CN/China","2020-03-02","80,136","2,914","44,854","32,368","0.854","1.262","413.57","550.14","3709.07"
"455","CN/China","2020-03-01","79,932","2,872","42,162","34,898","0.966","1.440","415.71","672.79","4273.00"
"456","CN/China","2020-02-29","79,356","2,837","39,320","37,199","1.093","1.641","336.43","781.64","4563.53"
"457","CN/China","2020-02-28","78,928","2,790","36,329","39,809","1.252","1.848","482.57","897.86","5404.41"
"458","CN/China","2020-02-27","78,600","2,746","32,930","42,924","1.473","2.105","503.29","1336.07","7332.46"
"459","CN/China","2020-02-26","78,166","2,717","30,084","45,365","1.692","2.360","506.71","2386.21","9150.47"
"460","CN/China","2020-02-25","77,754","2,665","27,676","47,413","1.909","2.646","506.14","2383.43","11098.47"
"461","CN/China","2020-02-24","77,241","2,595","25,015","49,631","2.195","2.972","686.71","2491.93","13079.59"
"462","CN/China","2020-02-23","77,022","2,445","23,187","51,390","2.431","3.326","929.86","2656.64","15541.14"
"463","CN/China","2020-02-22","77,001","2,443","22,699","51,859","2.503","3.738","1226.86","2870.50","18379.54"
"464","CN/China","2020-02-21","75,550","2,238","18,704","54,608","3.163","4.283","1313.14","2960.00","19926.06"
"465","CN/China","2020-02-20","75,077","2,238","18,014","54,825","3.296","4.810","2168.86","3177.86","22628.87"
"466","CN/China","2020-02-19","74,619","2,116","15,962","56,541","3.811","5.492","4265.71","3369.93","25565.01"
"467","CN/China","2020-02-18","74,211","2,003","14,206","58,002","4.369","6.094","4260.71","3607.43","28789.99"
"468","CN/China","2020-02-17","72,434","1,864","12,462","58,108","4.966","6.752","4297.14","3765.57","30733.26"
"469","CN/China","2020-02-16","70,513","1,766","10,755","57,992","5.725","7.489","4383.43","3848.79","32720.41"
"470","CN/China","2020-02-15","68,413","1,663","9,298","57,452","6.541","8.292","4514.14","4037.29","34527.80"
"471","CN/China","2020-02-14","66,358","1,521","7,977","56,860","7.514","9.178","4606.86","4039.71","36353.92"
"472","CN/China","2020-02-13","59,895","1,369","6,217","52,309","8.859","10.181","4186.86","3696.71","33478.14"
"473","CN/China","2020-02-12","44,759","1,117","5,082","38,560","8.033","11.182","2474.14","2762.29","20958.80"
"474","CN/China","2020-02-11","44,386","1,112","4,636","38,638","8.820","12.787","2954.14","2776.93","23177.59"
"475","CN/China","2020-02-10","42,354","1,012","3,918","37,424","NA","NA","3234.00","2631.79","23601.94"
"476","CN/China","2020-02-09","39,829","905","3,219","35,705","NA","NA","3314.14","0.00","23364.94"
"477","CN/China","2020-02-08","36,814","805","2,596","33,413","NA","NA","3560.43","0.00","22436.92"
"478","CN/China","2020-02-07","34,110","718","1,999","31,393","NA","NA","3472.57","0.00","21639.67"
"479","CN/China","2020-02-06","30,587","633","1,477","28,477","NA","NA","3206.57","0.00","19788.54"
"480","CN/China","2020-02-05","27,440","563","1,115","25,762","NA","NA","3050.43","0.00","18103.59"
"481","CN/China","2020-02-04","23,707","491","843","22,373","NA","NA","2599.71","0.00","15583.80"
"482","CN/China","2020-02-03","19,716","425","614","18,677","NA","NA","2029.57","0.00","12539.94"
