"ID","國家","檢核日期","確診數","死亡數","解除隔離數","隔離中人數","解封指數","7天平均解封指數","7天平均新增確診數","14天平均新增確診數","交流距離"
"4309","JP/Japan","2020-03-03","298","6","43","249","6.073","7.594","17.86","15.64","132.31"
"4310","JP/Japan","2020-03-02","278","6","32","240","7.879","7.878","16.86","15.07","126.89"
"4311","JP/Japan","2020-03-01","259","6","32","221","7.286","7.678","15.71","14.21","121.53"
"4312","JP/Japan","2020-02-29","245","6","32","207","6.848","7.537","15.43","13.64","120.98"
"4313","JP/Japan","2020-02-28","236","5","22","209","9.959","7.352","17.71","13.79","125.56"
"4314","JP/Japan","2020-02-27","218","4","22","192","9.094","6.529","17.57","13.21","120.19"
"4315","JP/Japan","2020-02-26","192","3","22","167","7.866","5.904","15.29","11.71","105.19"
"4316","JP/Japan","2020-02-25","173","3","22","148","7.002","5.327","13.43","10.43","96.02"
"4317","JP/Japan","2020-02-24","160","2","22","136","6.365","5.058","13.29","9.57","92.05"
"4318","JP/Japan","2020-02-23","149","2","22","125","5.865","4.820","12.71","8.93","89.40"
"4319","JP/Japan","2020-02-22","137","2","22","113","5.320","4.535","11.86","8.07","85.02"
"4320","JP/Japan","2020-02-21","112","2","22","88","4.183","4.264","9.86","6.36","65.91"
"4321","JP/Japan","2020-02-20","95","2","18","75","4.391","4.256","8.86","5.14","53.74"
"4322","JP/Japan","2020-02-19","85","2","18","65","3.836","4.077","8.14","4.43","47.95"
"4323","JP/Japan","2020-02-18","79","2","13","64","5.235","3.864","7.43","4.07","45.84"
"4324","JP/Japan","2020-02-17","67","1","12","54","4.668","3.399","5.86","3.36","37.01"
"4325","JP/Japan","2020-02-16","60","1","12","47","4.085","3.320","5.14","2.86","32.68"
"4326","JP/Japan","2020-02-15","54","1","12","41","3.585","3.474","4.29","2.43","29.24"
"4327","JP/Japan","2020-02-14","43","1","9","33","3.892","3.934","2.86","2.00","20.42"
"4328","JP/Japan","2020-02-13","33","1","9","23","2.781","4.408","1.43","1.57","12.14"
"4329","JP/Japan","2020-02-12","28","0","9","19","2.111","5.757","0.71","1.50","8.51"
"4330","JP/Japan","2020-02-11","27","0","9","18","2.000","8.346","0.71","1.43","8.88"
"4331","JP/Japan","2020-02-10","26","0","4","22","5.500","15.857","0.86","1.36","9.14"
"4332","JP/Japan","2020-02-09","24","0","1","23","NA","NA","0.57","0.00","8.25"
"4333","JP/Japan","2020-02-08","24","0","1","23","NA","NA","0.57","0.00","9.41"
"4334","JP/Japan","2020-02-07","23","0","1","22","NA","NA","1.14","0.00","9.47"
"4335","JP/Japan","2020-02-06","23","0","1","22","NA","NA","1.71","0.00","10.52"
"4336","JP/Japan","2020-02-05","23","0","1","22","NA","NA","2.29","0.00","11.61"
"4337","JP/Japan","2020-02-04","22","0","1","21","NA","NA","2.14","0.00","11.60"
"4338","JP/Japan","2020-02-03","20","0","1","19","NA","NA","1.86","0.00","10.46"
