"ID","國家","檢核日期","確診數","死亡數","解除隔離數","隔離中人數","解封指數","7天平均解封指數","7天平均新增確診數","14天平均新增確診數","交流距離"
"35040","VN/Viet Nam","2020-06-28","355","0","330","25","0.076","0.069","0.86","1.50","10.34"
"35041","VN/Viet Nam","2020-06-27","355","0","330","25","0.076","0.068","0.86","1.50","11.80"
"35042","VN/Viet Nam","2020-06-26","353","0","330","23","0.070","0.067","0.57","1.43","11.20"
"35043","VN/Viet Nam","2020-06-25","352","0","329","23","0.070","0.067","1.43","1.43","11.53"
"35044","VN/Viet Nam","2020-06-24","352","0","329","23","0.070","0.064","2.43","1.43","12.87"
"35045","VN/Viet Nam","2020-06-23","349","0","329","20","0.061","0.059","2.14","1.21","11.00"
"35046","VN/Viet Nam","2020-06-22","349","0","328","21","0.064","0.055","2.14","1.21","12.20"
"35047","VN/Viet Nam","2020-06-21","349","0","327","22","0.067","0.050","2.14","1.29","13.53"
"35048","VN/Viet Nam","2020-06-20","349","0","327","22","0.067","0.045","2.14","1.43","14.94"
"35049","VN/Viet Nam","2020-06-19","349","0","326","23","0.071","0.040","2.29","1.50","16.33"
"35050","VN/Viet Nam","2020-06-18","342","0","325","17","0.052","0.035","1.43","1.00","10.26"
"35051","VN/Viet Nam","2020-06-17","335","0","325","10","0.031","0.032","0.43","0.50","3.74"
"35052","VN/Viet Nam","2020-06-16","334","0","325","9","0.028","0.033","0.29","0.43","3.13"
"35053","VN/Viet Nam","2020-06-15","334","0","323","11","0.034","0.036","0.29","0.43","3.53"
"35054","VN/Viet Nam","2020-06-14","334","0","323","11","0.034","0.039","0.43","0.43","3.94"
"35055","VN/Viet Nam","2020-06-13","334","0","323","11","0.034","0.045","0.71","0.43","4.33"
"35056","VN/Viet Nam","2020-06-12","333","0","323","10","0.031","0.050","0.71","0.36","3.73"
"35057","VN/Viet Nam","2020-06-11","332","0","321","11","0.034","0.056","0.57","0.36","3.07"
"35058","VN/Viet Nam","2020-06-10","332","0","320","12","0.038","0.063","0.57","0.36","3.40"
"35059","VN/Viet Nam","2020-06-09","332","0","316","16","0.051","0.070","0.57","0.36","3.80"
"35060","VN/Viet Nam","2020-06-08","332","0","316","16","0.051","0.077","0.57","0.43","4.27"
"35061","VN/Viet Nam","2020-06-07","331","0","307","24","0.078","0.087","0.43","0.43","3.66"
"35062","VN/Viet Nam","2020-06-06","329","0","307","22","0.072","0.100","0.14","0.29","2.01"
"35063","VN/Viet Nam","2020-06-05","328","0","307","21","0.068","0.115","0.00","0.29","1.26"
"35064","VN/Viet Nam","2020-06-04","328","0","302","26","0.086","0.130","0.14","0.29","1.53"
"35065","VN/Viet Nam","2020-06-03","328","0","302","26","0.086","0.143","0.14","0.29","1.81"
"35066","VN/Viet Nam","2020-06-02","328","0","298","30","0.101","0.156","0.14","0.29","2.06"
"35067","VN/Viet Nam","2020-06-01","328","0","293","35","0.119","0.171","0.29","0.29","2.60"
"35068","VN/Viet Nam","2020-05-31","328","0","279","49","0.176","0.183","0.43","0.57","3.27"
"35069","VN/Viet Nam","2020-05-30","328","0","279","49","0.176","0.189","0.43","0.71","4.20"
"35070","VN/Viet Nam","2020-05-29","328","0","279","49","0.176","0.194","0.57","1.00","5.26"
"35071","VN/Viet Nam","2020-05-28","327","0","278","49","0.176","0.200","0.43","1.07","6.87"
"35072","VN/Viet Nam","2020-05-27","327","0","278","49","0.176","0.206","0.43","2.79","9.47"
"35073","VN/Viet Nam","2020-05-26","327","0","272","55","0.202","0.214","0.43","2.79","12.06"
"35074","VN/Viet Nam","2020-05-25","326","0","272","54","0.199","0.218","0.29","2.71","13.60"
"35075","VN/Viet Nam","2020-05-24","325","0","267","58","0.217","0.223","0.71","2.64","15.07"
"35076","VN/Viet Nam","2020-05-23","325","0","267","58","0.217","0.225","1.00","2.64","17.53"
"35077","VN/Viet Nam","2020-05-22","324","0","267","57","0.213","0.226","1.43","2.57","18.93"
"35078","VN/Viet Nam","2020-05-21","324","0","266","58","0.218","0.225","1.71","2.57","22.47"
"35079","VN/Viet Nam","2020-05-20","324","0","263","61","0.232","0.222","5.14","3.79","26.00"
"35080","VN/Viet Nam","2020-05-19","324","0","263","61","0.232","0.210","5.14","3.79","29.53"
"35081","VN/Viet Nam","2020-05-18","324","0","263","61","0.232","0.198","5.14","3.79","33.07"
"35082","VN/Viet Nam","2020-05-17","320","0","260","60","0.231","0.187","4.57","3.50","32.40"
"35083","VN/Viet Nam","2020-05-16","318","0","260","58","0.223","0.182","4.29","3.43","33.60"
"35084","VN/Viet Nam","2020-05-15","314","0","260","54","0.208","0.177","3.71","3.14","32.53"
"35085","VN/Viet Nam","2020-05-14","312","0","260","52","0.200","0.175","3.43","3.00","33.34"
"35086","VN/Viet Nam","2020-05-13","288","0","252","36","0.143","0.180","2.43","1.29","10.53"
"35087","VN/Viet Nam","2020-05-12","288","0","252","36","0.143","0.184","2.43","1.29","11.73"
"35088","VN/Viet Nam","2020-05-11","288","0","249","39","0.157","0.188","2.43","1.29","12.94"
"35089","VN/Viet Nam","2020-05-10","288","0","241","47","0.195","0.199","2.43","1.29","14.13"
"35090","VN/Viet Nam","2020-05-09","288","0","241","47","0.195","0.205","2.57","1.29","15.33"
"35091","VN/Viet Nam","2020-05-08","288","0","241","47","0.195","0.210","2.57","1.29","16.67"
"35092","VN/Viet Nam","2020-05-07","288","0","233","55","0.236","0.215","2.57","1.43","18.00"
"35093","VN/Viet Nam","2020-05-06","271","0","232","39","0.168","0.215","0.14","0.21","1.20"
"35094","VN/Viet Nam","2020-05-05","271","0","232","39","0.168","0.222","0.14","0.21","1.40"
"35095","VN/Viet Nam","2020-05-04","271","0","219","52","0.237","0.229","0.14","0.21","1.60"
"35096","VN/Viet Nam","2020-05-03","271","0","219","52","0.237","0.224","0.14","0.21","1.80"
"35097","VN/Viet Nam","2020-05-02","270","0","219","51","0.233","0.218","0.00","0.14","0.93"
"35098","VN/Viet Nam","2020-05-01","270","0","219","51","0.233","0.214","0.00","0.14","1.07"
"35099","VN/Viet Nam","2020-04-30","270","0","219","51","0.233","0.213","0.29","0.14","1.27"
"35100","VN/Viet Nam","2020-04-29","270","0","222","48","0.216","0.208","0.29","0.21","1.53"
"35101","VN/Viet Nam","2020-04-28","270","0","222","48","0.216","0.206","0.29","0.29","1.87"
"35102","VN/Viet Nam","2020-04-27","270","0","225","45","0.200","0.209","0.29","0.36","2.40"
"35103","VN/Viet Nam","2020-04-26","270","0","225","45","0.200","0.217","0.29","0.57","3.20"
"35104","VN/Viet Nam","2020-04-25","270","0","225","45","0.200","0.234","0.29","0.86","4.07"
"35105","VN/Viet Nam","2020-04-24","270","0","220","50","0.227","0.252","0.29","0.93","5.06"
"35106","VN/Viet Nam","2020-04-23","268","0","224","44","0.196","0.270","0.00","0.93","4.21"
"35107","VN/Viet Nam","2020-04-22","268","0","223","45","0.202","0.311","0.14","1.21","5.46"
"35108","VN/Viet Nam","2020-04-21","268","0","216","52","0.241","0.360","0.29","1.36","7.00"
"35109","VN/Viet Nam","2020-04-20","268","0","214","54","0.252","0.406","0.43","1.64","8.81"
"35110","VN/Viet Nam","2020-04-19","268","0","202","66","0.327","0.479","0.86","1.93","10.66"
"35111","VN/Viet Nam","2020-04-18","268","0","201","67","0.333","0.546","1.43","2.00","12.73"
"35112","VN/Viet Nam","2020-04-17","268","0","198","70","0.354","0.614","1.57","2.21","15.08"
"35113","VN/Viet Nam","2020-04-16","268","0","177","91","0.514","0.684","1.86","2.50","18.39"
"35114","VN/Viet Nam","2020-04-15","267","0","171","96","0.561","0.750","2.29","3.50","21.06"
"35115","VN/Viet Nam","2020-04-14","266","0","169","97","0.574","0.812","2.43","3.86","24.28"
"35116","VN/Viet Nam","2020-04-13","265","0","146","119","0.815","0.882","2.86","4.43","28.39"
"35117","VN/Viet Nam","2020-04-12","262","0","144","118","0.819","0.967","3.00","5.29","31.26"
"35118","VN/Viet Nam","2020-04-11","258","0","144","114","0.792","1.067","2.57","6.00","33.61"
"35119","VN/Viet Nam","2020-04-10","257","0","144","113","0.785","1.184","2.86","6.71","39.53"
"35120","VN/Viet Nam","2020-04-09","255","0","128","127","0.992","1.330","3.14","7.29","45.13"
"35121","VN/Viet Nam","2020-04-08","251","0","126","125","0.992","1.480","4.71","7.86","48.94"
"35122","VN/Viet Nam","2020-04-07","249","0","123","126","1.024","1.679","5.29","8.21","55.33"
"35123","VN/Viet Nam","2020-04-06","245","0","95","150","1.579","1.926","6.00","8.71","60.13"
"35124","VN/Viet Nam","2020-04-05","241","0","90","151","1.678","2.071","7.57","9.14","65.94"
"35125","VN/Viet Nam","2020-04-04","240","0","90","150","1.667","2.396","9.43","10.43","74.86"
"35126","VN/Viet Nam","2020-04-03","237","0","85","152","1.788","2.833","10.57","10.43","82.00"
"35127","VN/Viet Nam","2020-04-02","233","0","75","158","2.107","3.386","11.43","10.57","88.54"
"35128","VN/Viet Nam","2020-04-01","218","0","63","155","2.460","4.008","11.00","10.21","83.66"
"35129","VN/Viet Nam","2020-03-31","212","0","58","154","2.655","4.706","11.14","10.43","87.73"
"35130","VN/Viet Nam","2020-03-30","203","0","55","148","2.691","5.604","11.43","10.14","88.54"
"35131","VN/Viet Nam","2020-03-29","188","0","25","163","6.520","6.842","10.71","9.43","82.53"
"35132","VN/Viet Nam","2020-03-28","174","0","21","153","7.286","6.772","11.43","8.64","77.00"
"35133","VN/Viet Nam","2020-03-27","163","0","20","143","7.150","6.352","10.29","8.29","74.27"
"35134","VN/Viet Nam","2020-03-26","153","0","20","133","6.650","6.012","9.71","8.14","71.86"
"35135","VN/Viet Nam","2020-03-25","141","0","17","124","7.294","5.683","9.43","7.29","66.67"
"35136","VN/Viet Nam","2020-03-24","134","0","17","117","6.882","5.151","9.71","6.79","66.00"
"35137","VN/Viet Nam","2020-03-23","123","0","17","106","6.235","4.634","8.86","6.00","60.60"
"35138","VN/Viet Nam","2020-03-22","113","0","17","96","5.647","4.129","8.14","5.29","56.33"
"35139","VN/Viet Nam","2020-03-21","94","0","17","77","4.529","3.683","5.86","4.79","41.93"
"35140","VN/Viet Nam","2020-03-20","91","0","16","75","4.688","3.350","6.29","4.71","43.34"
"35141","VN/Viet Nam","2020-03-19","85","0","16","69","4.313","2.956","6.57","4.29","41.33"
"35142","VN/Viet Nam","2020-03-18","75","0","16","59","3.688","2.730","5.14","3.57","34.66"
"35143","VN/Viet Nam","2020-03-17","66","0","16","50","3.125","2.544","3.86","2.93","28.41"
"35144","VN/Viet Nam","2020-03-16","61","0","16","45","2.813","2.407","3.14","2.57","25.80"
"35145","VN/Viet Nam","2020-03-15","56","0","16","40","2.500","1.923","2.43","2.21","22.86"
"35146","VN/Viet Nam","2020-03-14","53","0","16","37","2.313","1.516","3.71","2.00","21.74"
"35147","VN/Viet Nam","2020-03-13","47","0","16","31","1.938","0.967","3.14","1.57","17.20"
"35148","VN/Viet Nam","2020-03-12","0","0","0","0","0.000","0.473","2.00","1.00","10.13"
"35149","VN/Viet Nam","2020-03-11","0","0","0","0","0.000","0.377","2.00","1.00","11.07"
"35150","VN/Viet Nam","2020-03-10","0","0","0","0","0.000","0.314","2.00","1.00","12.00"
"35151","VN/Viet Nam","2020-03-09","30","0","16","14","0.875","0.269","2.00","1.00","12.93"
"35152","VN/Viet Nam","2020-03-08","30","0","16","14","0.875","0.144","2.00","1.00","13.87"
"35153","VN/Viet Nam","2020-03-07","18","0","16","2","0.125","0.019","0.29","0.14","2.00"
"35154","VN/Viet Nam","2020-03-06","16","0","16","0","0.000","0.000","0.00","0.00","0.00"
"35155","VN/Viet Nam","2020-03-05","16","0","16","0","0.000","0.000","0.00","0.00","0.00"
"35156","VN/Viet Nam","2020-03-04","16","0","16","0","0.000","0.000","0.00","0.00","0.00"
"35157","VN/Viet Nam","2020-03-03","16","0","16","0","0.000","0.000","0.00","0.00","0.00"
"35158","VN/Viet Nam","2020-03-02","16","0","16","0","0.000","0.000","0.00","0.00","0.00"
"35159","VN/Viet Nam","2020-03-01","16","0","16","0","0.000","0.019","0.00","0.00","0.00"
"35160","VN/Viet Nam","2020-02-29","16","0","16","0","0.000","0.039","0.00","0.00","0.00"
"35161","VN/Viet Nam","2020-02-28","16","0","16","0","0.000","0.060","0.00","0.00","0.00"
"35162","VN/Viet Nam","2020-02-27","16","0","16","0","0.000","0.074","0.00","0.00","0.07"
"35163","VN/Viet Nam","2020-02-26","16","0","16","0","0.000","0.176","0.00","0.07","0.13"
"35164","VN/Viet Nam","2020-02-25","16","0","16","0","0.000","0.301","0.00","0.07","0.27"
"35165","VN/Viet Nam","2020-02-24","16","0","14","2","0.143","0.455","0.00","0.14","0.47"
"35166","VN/Viet Nam","2020-02-23","16","0","14","2","0.143","0.600","0.00","0.21","0.66"
"35167","VN/Viet Nam","2020-02-22","16","0","14","2","0.143","0.778","0.00","0.21","1.07"
"35168","VN/Viet Nam","2020-02-21","16","0","14","2","0.143","1.000","0.00","0.43","1.47"
"35169","VN/Viet Nam","2020-02-20","16","0","7","9","1.286","1.286","0.00","0.43","1.99"
"35170","VN/Viet Nam","2020-02-19","16","0","7","9","1.286","1.286","0.14","0.57","2.54"
"35171","VN/Viet Nam","2020-02-18","16","0","7","9","1.286","1.304","0.14","0.57","3.07"
"35172","VN/Viet Nam","2020-02-17","16","0","7","9","1.286","1.343","0.29","0.57","3.72"
"35173","VN/Viet Nam","2020-02-16","16","0","7","9","1.286","1.610","0.43","0.71","4.41"
"35174","VN/Viet Nam","2020-02-15","16","0","7","9","1.286","2.000","0.43","0.71","5.34"
"35175","VN/Viet Nam","2020-02-14","16","0","7","9","1.286","2.561","0.86","1.00","6.25"
"35176","VN/Viet Nam","2020-02-13","16","0","7","9","1.286","3.152","0.86","1.00","7.21"
"35177","VN/Viet Nam","2020-02-12","15","0","6","9","1.500","4.375","1.00","0.93","7.07"
"35178","VN/Viet Nam","2020-02-11","15","0","6","9","1.500","6.000","1.00","0.93","7.92"
"35179","VN/Viet Nam","2020-02-10","14","0","1","13","NA","NA","0.86","0.86","7.74"
"35180","VN/Viet Nam","2020-02-09","13","0","1","12","NA","NA","1.00","0.00","7.47"
"35181","VN/Viet Nam","2020-02-08","13","0","1","12","NA","NA","1.00","0.00","8.19"
"35182","VN/Viet Nam","2020-02-07","10","0","1","9","9.000","7.000","1.14","0.00","5.74"
"35183","VN/Viet Nam","2020-02-06","10","0","1","9","9.000","6.667","1.14","0.00","6.27"
"35184","VN/Viet Nam","2020-02-05","8","0","1","7","7.000","7.143","0.86","0.00","4.66"
"35185","VN/Viet Nam","2020-02-04","8","0","1","7","7.000","7.167","0.86","0.00","5.07"
"35186","VN/Viet Nam","2020-02-03","8","0","1","7","7.000","8.250","0.86","0.00","5.47"
