"ID","國家","檢核日期","確診數","死亡數","解除隔離數","隔離中人數","解封指數","7天平均解封指數","7天平均新增確診數","14天平均新增確診數","交流距離"
"14229","IN/India","2020-09-21","5,562,663","88,935","4,497,867","975,861","0.257","0.279","90346.71","91588.64","721066.66"
"14230","IN/India","2020-09-20","5,487,580","87,882","4,396,399","1,003,299","0.269","0.285","91593.29","91640.50","737568.27"
"14231","IN/India","2020-09-19","5,400,619","86,752","4,303,043","1,010,824","0.276","0.290","92323.29","91914.86","742436.60"
"14232","IN/India","2020-09-18","5,308,014","85,619","4,208,431","1,013,964","0.282","0.295","92575.71","91773.93","741249.39"
"14233","IN/India","2020-09-17","5,214,677","84,372","4,112,551","1,017,754","0.289","0.299","93180.43","91280.71","738663.81"
"14234","IN/India","2020-09-16","5,118,253","83,198","4,025,079","1,009,976","0.293","0.302","93198.57","90346.21","732155.13"
"14235","IN/India","2020-09-15","5,020,359","82,066","3,942,360","995,933","0.295","0.304","92890.14","89345.43","722873.99"
"14236","IN/India","2020-09-14","4,930,236","80,776","3,859,399","990,061","0.299","0.306","92830.57","88505.00","720017.08"
"14237","IN/India","2020-09-13","4,846,427","79,722","3,780,107","986,598","0.304","0.307","91687.71","87513.00","723120.99"
"14238","IN/India","2020-09-12","4,754,356","78,586","3,702,595","973,175","0.306","0.309","91506.43","86544.50","717075.59"
"14239","IN/India","2020-09-11","4,659,984","77,472","3,624,196","958,316","0.308","0.311","90972.14","85429.43","707535.88"
"14240","IN/India","2020-09-10","4,562,414","76,271","3,542,663","943,480","0.310","0.312","89381.00","83922.43","693444.53"
"14241","IN/India","2020-09-09","4,465,863","75,062","3,471,783","919,018","0.308","0.313","87493.86","82544.93","679647.93"
"14242","IN/India","2020-09-08","4,370,128","73,890","3,398,844","897,394","0.308","0.315","85800.71","81827.21","664099.94"
"14243","IN/India","2020-09-07","4,280,422","72,775","3,323,950","883,697","0.310","0.317","84179.43","79507.07","652665.53"
"14244","IN/India","2020-09-06","4,204,613","71,642","3,250,429","882,542","0.316","0.319","83338.29","78447.50","654168.07"
"14245","IN/India","2020-09-05","4,113,811","70,626","3,180,865","862,320","0.316","0.321","81582.57","76347.93","639240.06"
"14246","IN/India","2020-09-04","4,023,179","69,561","3,107,223","846,395","0.318","0.323","79886.71","74819.86","623098.34"
"14247","IN/India","2020-09-03","3,936,747","68,472","3,037,151","831,124","0.319","0.325","78463.86","73637.29","609987.80"
"14248","IN/India","2020-09-02","3,853,406","67,376","2,970,492","815,538","0.320","0.327","77596.00","72605.79","599056.99"
"14249","IN/India","2020-09-01","3,769,523","66,333","2,901,908","801,282","0.322","0.329","77853.71","71590.71","586296.81"
"14250","IN/India","2020-08-31","3,691,166","65,288","2,839,882","785,996","0.323","0.331","74834.71","70606.07","577506.67"
"14251","IN/India","2020-08-30","3,621,245","64,469","2,774,801","781,975","0.329","0.334","73556.71","69541.57","576338.52"
"14252","IN/India","2020-08-29","3,542,733","63,498","2,713,933","765,302","0.329","0.337","71113.29","68055.79","565613.95"
"14253","IN/India","2020-08-28","3,463,972","62,550","2,648,998","752,424","0.332","0.342","69753.00","67003.57","553705.07"
"14254","IN/India","2020-08-27","3,387,500","61,529","2,583,948","742,023","0.335","0.346","68810.71","66165.00","543290.58"
"14255","IN/India","2020-08-26","3,310,234","60,472","2,523,771","725,991","0.336","0.351","67615.57","65256.93","531397.68"
"14256","IN/India","2020-08-25","3,224,547","59,357","2,458,339","706,851","0.336","0.358","65327.71","63922.07","509435.47"
"14257","IN/India","2020-08-24","3,167,323","58,390","2,404,585","704,348","0.342","0.364","66377.43","64189.14","515694.72"
"14258","IN/India","2020-08-23","3,106,348","57,542","2,338,035","710,771","0.354","0.372","65526.43","63662.43","518275.61"
"14259","IN/India","2020-08-22","3,044,940","56,706","2,280,566","707,668","0.361","0.379","64998.29","63709.29","520622.87"
"14260","IN/India","2020-08-21","2,975,701","55,794","2,222,577","697,330","0.364","0.387","64254.14","63363.57","514625.66"
"14261","IN/India","2020-08-20","2,905,825","54,849","2,158,946","692,030","0.372","0.396","63519.29","62767.93","507502.27"
"14262","IN/India","2020-08-19","2,836,925","53,866","2,096,664","686,395","0.379","0.404","62898.29","62313.50","500513.67"
"14263","IN/India","2020-08-18","2,767,253","52,888","2,037,816","676,549","0.384","0.413","62516.43","61357.07","491608.86"
"14264","IN/India","2020-08-17","2,702,681","51,797","1,977,671","673,213","0.393","0.423","62000.86","60495.43","486969.27"
"14265","IN/India","2020-08-16","2,647,663","50,921","1,919,842","676,900","0.406","0.432","61798.43","60283.43","491747.27"
"14266","IN/India","2020-08-15","2,589,952","49,980","1,862,258","677,714","0.418","0.442","62420.29","59944.93","493633.86"
"14267","IN/India","2020-08-14","2,525,922","49,036","1,808,936","667,950","0.424","0.451","62473.00","59281.00","489015.60"
"14268","IN/India","2020-08-13","2,461,190","48,040","1,751,555","661,595","0.433","0.461","62016.57","59031.71","482898.74"
"14269","IN/India","2020-08-12","2,396,637","47,033","1,695,982","653,622","0.441","0.471","61728.71","58191.00","476010.26"
"14270","IN/India","2020-08-11","2,329,638","46,091","1,639,599","643,948","0.450","0.480","60197.71","56997.79","465648.93"
"14271","IN/India","2020-08-10","2,268,675","45,257","1,583,489","639,929","0.462","0.491","58990.00","56328.71","460223.21"
"14272","IN/India","2020-08-09","2,215,074","44,386","1,535,743","634,945","0.472","0.502","58768.43","55675.57","461918.13"
"14273","IN/India","2020-08-08","2,153,010","43,379","1,480,884","628,747","0.484","0.513","57469.57","54812.50","454253.19"
"14274","IN/India","2020-08-07","2,088,611","42,518","1,427,005","619,088","0.494","0.524","56089.00","53684.79","443221.08"
"14275","IN/India","2020-08-06","2,027,074","41,585","1,378,105","607,384","0.502","0.537","56046.86","52783.29","434235.79"
"14276","IN/India","2020-08-05","1,964,536","40,699","1,328,336","595,501","0.510","0.548","54653.29","51838.43","423128.33"
"14277","IN/India","2020-08-04","1,908,254","39,795","1,282,215","586,244","0.520","0.560","53797.86","51084.00","417040.75"
"14278","IN/India","2020-08-03","1,855,745","38,938","1,230,509","586,298","0.540","0.569","53667.43","50029.07","413700.99"
"14279","IN/India","2020-08-02","1,803,695","38,135","1,186,203","579,357","0.553","0.577","52582.71","48963.50","410045.26"
"14280","IN/India","2020-08-01","1,750,723","37,364","1,145,629","567,730","0.562","0.584","52155.43","48067.29","404515.88"
"14281","IN/India","2020-07-31","1,695,988","36,511","1,094,374","565,103","0.584","0.590","51280.57","46921.71","395924.59"
"14282","IN/India","2020-07-30","1,634,746","35,718","1,055,348","543,680","0.584","0.594","49519.71","45065.29","379075.20"
"14283","IN/India","2020-07-29","1,581,963","34,955","1,019,735","527,273","0.586","0.598","49023.57","43793.29","369344.34"
"14284","IN/India","2020-07-28","1,531,669","34,193","988,029","509,447","0.586","0.603","48370.14","42534.86","360711.46"
"14285","IN/India","2020-07-27","1,480,073","33,408","951,166","495,499","0.592","0.609","46390.71","40951.50","349236.74"
"14286","IN/India","2020-07-26","1,435,616","32,771","917,568","485,277","0.601","0.615","45344.29","39811.57","343852.67"
"14287","IN/India","2020-07-25","1,385,635","32,060","885,573","468,002","0.602","0.620","43979.14","38293.79","331519.59"
"14288","IN/India","2020-07-24","1,337,024","31,358","849,432","456,234","0.612","0.624","42562.86","36864.86","319123.41"
"14289","IN/India","2020-07-23","1,288,108","30,601","817,209","440,298","0.615","0.627","40610.86","35307.57","304928.20"
"14290","IN/India","2020-07-22","1,238,798","29,861","782,607","426,330","0.622","0.628","38563.00","33678.71","288710.26"
"14291","IN/India","2020-07-21","1,193,078","28,732","753,050","411,296","0.623","0.629","36699.57","32190.07","274551.21"
"14292","IN/India","2020-07-20","1,155,338","28,082","724,578","402,678","0.634","0.629","35512.29","31119.57","267339.53"
"14293","IN/India","2020-07-19","1,118,206","27,497","700,087","390,622","0.638","0.628","34278.86","30056.64","259876.92"
"14294","IN/India","2020-07-18","1,077,781","26,816","677,423","373,542","0.632","0.627","32608.43","28901.14","248083.02"
"14295","IN/India","2020-07-17","1,039,084","26,273","653,751","359,060","0.631","0.627","31166.86","27912.07","236955.33"
"14296","IN/India","2020-07-16","1,003,832","25,602","635,757","342,473","0.620","0.628","30004.29","27020.57","228316.05"
"14297","IN/India","2020-07-15","968,857","24,914","612,768","331,175","0.623","0.631","28794.43","26015.43","218899.48"
"14298","IN/India","2020-07-14","936,181","24,309","592,032","319,840","0.623","0.636","27680.57","25050.00","210846.20"
"14299","IN/India","2020-07-13","906,752","23,727","571,460","311,565","0.629","0.642","26726.86","24279.43","205312.79"
"14300","IN/India","2020-07-12","878,254","23,174","553,471","301,609","0.630","0.650","25834.43","23566.86","200107.81"
"14301","IN/India","2020-07-11","849,522","22,673","534,618","292,231","0.633","0.658","25193.86","22904.50","194080.40"
"14302","IN/India","2020-07-10","820,916","22,123","515,386","283,407","0.637","0.667","24657.29","22283.07","187508.72"
"14303","IN/India","2020-07-09","793,802","21,604","495,513","276,685","0.647","0.675","24036.86","21671.50","181774.55"
"14304","IN/India","2020-07-08","767,296","21,129","476,378","269,789","0.656","0.683","23236.43","21013.64","176009.39"
"14305","IN/India","2020-07-07","742,417","20,642","456,831","264,944","0.672","0.693","22419.43","20445.29","171277.19"
"14306","IN/India","2020-07-06","719,664","20,159","439,934","259,571","0.683","0.702","21832.00","19960.64","168149.68"
"14307","IN/India","2020-07-05","697,413","19,693","424,433","253,287","0.691","0.710","21299.29","19437.93","165029.46"
"14308","IN/India","2020-07-04","673,165","19,268","409,083","244,814","0.694","0.720","20615.14","18765.29","159322.60"
"14309","IN/India","2020-07-03","648,315","18,655","394,227","235,433","0.693","0.729","19908.86","18090.50","152324.80"
"14310","IN/India","2020-07-02","625,544","18,213","379,892","227,439","0.696","0.741","19306.14","17500.86","146793.66"
"14311","IN/India","2020-07-01","604,641","17,834","359,860","226,947","0.731","0.752","18790.86","16978.21","142595.74"
"14312","IN/India","2020-06-30","585,481","17,400","347,912","220,169","0.734","0.762","18471.14","16529.71","139595.07"
"14313","IN/India","2020-06-29","566,840","16,893","334,822","215,125","0.745","0.774","18089.29","15982.07","136581.79"
"14314","IN/India","2020-06-28","548,318","16,475","321,723","210,120","0.757","0.786","17576.57","15421.00","133219.54"
"14315","IN/India","2020-06-27","528,859","16,095","309,713","203,051","0.761","0.799","16915.43","14852.64","128418.27"
"14316","IN/India","2020-06-26","508,953","15,685","295,881","197,387","0.775","0.813","16272.14","14282.86","122606.79"
"14317","IN/India","2020-06-25","490,401","15,301","285,637","189,463","0.772","0.832","15695.57","13776.14","116912.54"
"14318","IN/India","2020-06-24","473,105","14,894","271,697","186,514","0.798","0.853","15165.57","12540.71","111321.20"
"14319","IN/India","2020-06-23","456,183","14,476","258,685","183,022","0.821","0.875","14588.29","11332.00","105656.93"
"14320","IN/India","2020-06-22","440,215","14,011","248,190","178,014","0.832","0.895","13874.86","10921.29","100444.94"
"14321","IN/India","2020-06-21","425,282","13,699","237,196","174,387","0.853","0.914","13265.43","10457.64","95996.67"
"14322","IN/India","2020-06-20","410,451","13,254","227,728","169,469","0.863","0.937","12789.86","10174.29","91357.53"
"14323","IN/India","2020-06-19","395,048","12,948","213,831","168,269","0.910","0.962","12293.57","9819.64","85750.93"
"14324","IN/India","2020-06-18","380,532","12,573","204,711","163,248","0.922","0.983","11856.71","9459.29","80722.88"
"14325","IN/India","2020-06-17","366,946","12,237","194,325","160,384","0.953","0.995","9915.86","9195.21","76361.26"
"14326","IN/India","2020-06-16","354,065","11,903","186,935","155,227","0.960","1.004","8075.71","8963.21","72434.00"
"14327","IN/India","2020-06-15","343,091","9,900","180,013","153,178","0.963","1.032","7967.71","8809.43","70199.54"
"14328","IN/India","2020-06-14","332,424","9,520","169,798","153,106","1.015","1.064","7649.86","8601.86","68146.40"
"14329","IN/India","2020-06-13","320,922","9,195","162,379","149,348","1.035","1.089","7558.71","8407.57","65047.19"
"14330","IN/India","2020-06-12","308,993","8,884","154,330","145,779","1.061","1.111","7345.71","8150.93","61266.07"
"14331","IN/India","2020-06-11","0","0","0","0","0.000","1.130","7061.86","7911.43","57678.74"
"14332","IN/India","2020-06-10","0","0","0","0","0.000","1.133","8474.57","8432.86","66035.59"
"14333","IN/India","2020-06-09","276,146","7,750","134,670","133,726","1.110","1.134","9850.71","8953.79","74782.00"
"14334","IN/India","2020-06-08","265,928","7,473","129,095","129,360","1.120","1.137","9651.14","8641.29","73056.81"
"14335","IN/India","2020-06-07","257,486","7,207","123,848","126,431","1.139","1.140","9553.86","8496.43","73018.99"
"14336","IN/India","2020-06-06","246,622","6,946","118,695","120,981","1.138","1.139","9256.43","8228.50","70276.86"
"14337","IN/India","2020-06-05","236,184","6,649","113,233","116,302","1.146","1.141","8956.14","7956.43","67702.75"
"14338","IN/India","2020-06-04","226,713","6,363","108,450","111,900","1.151","1.143","8761.00","7749.07","65877.39"
"14339","IN/India","2020-06-03","216,824","6,088","104,071","106,665","1.144","1.170","8391.14","7485.43","63344.99"
"14340","IN/India","2020-06-02","207,191","5,829","100,285","101,077","1.126","1.201","8056.86","7194.00","60836.22"
"14341","IN/India","2020-06-01","198,370","5,608","95,754","97,008","1.132","1.239","7631.43","7003.00","58859.99"
"14342","IN/India","2020-05-31","190,609","5,408","91,852","93,349","1.136","1.284","7439.00","6779.36","57763.06"
"14343","IN/India","2020-05-30","181,827","5,185","86,936","89,706","1.153","1.334","7200.57","6512.79","55383.95"
"14344","IN/India","2020-05-29","173,491","4,980","82,627","85,884","1.162","1.387","6956.71","6264.79","53147.53"
"14345","IN/India","2020-05-28","165,386","4,711","70,920","89,755","1.400","1.442","6737.14","5956.36","50864.59"
"14346","IN/India","2020-05-27","158,086","4,534","67,749","85,803","1.402","1.458","6579.71","5716.50","49150.88"
"14347","IN/India","2020-05-26","150,793","4,344","64,277","82,172","1.416","1.478","6331.14","5464.36","47192.86"
"14348","IN/India","2020-05-25","144,950","4,172","60,706","80,072","1.458","1.503","6374.57","5298.71","46535.80"
"14349","IN/India","2020-05-24","138,536","4,024","57,692","76,820","1.473","1.527","6119.71","5098.21","45170.34"
"14350","IN/India","2020-05-23","131,423","3,868","54,385","73,170","1.490","1.555","5825.00","4901.07","42839.19"
"14351","IN/India","2020-05-22","124,794","3,726","51,824","69,244","1.482","1.588","5572.86","4649.93","40773.07"
"14352","IN/India","2020-05-21","118,226","3,584","48,553","66,089","1.511","1.645","5175.57","4419.64","38554.34"
"14353","IN/India","2020-05-20","112,028","3,434","45,422","63,172","1.544","1.712","4853.29","4217.21","36531.52"
"14354","IN/India","2020-05-19","106,475","3,302","42,309","60,864","1.597","1.782","4597.57","4076.79","34981.07"
"14355","IN/India","2020-05-18","100,328","3,156","39,233","57,939","1.640","1.858","4222.86","3849.36","32688.94"
"14356","IN/India","2020-05-17","95,698","3,025","36,795","55,878","1.686","1.944","4076.71","3799.50","31792.19"
"14357","IN/India","2020-05-16","90,648","2,871","34,224","53,553","1.735","2.036","3977.14","3639.21","30301.60"
"14358","IN/India","2020-05-15","85,784","2,753","30,258","52,773","1.929","2.133","3727.00","3466.21","28832.34"
"14359","IN/India","2020-05-14","81,997","2,649","27,969","51,379","2.030","2.207","3663.71","3366.71","28307.66"
"14360","IN/India","2020-05-13","78,055","2,551","26,400","49,104","2.057","2.271","3581.14","3213.79","27481.07"
"14361","IN/India","2020-05-12","74,292","2,415","24,420","47,457","2.144","2.346","3556.00","3069.14","26707.47"
"14362","IN/India","2020-05-11","70,768","2,294","22,549","45,925","2.244","2.415","3475.86","2951.21","26042.00"
"14363","IN/India","2020-05-10","67,161","2,212","20,969","43,980","2.312","2.484","3522.29","2805.07","25160.19"
"14364","IN/India","2020-05-09","62,808","2,101","19,301","41,406","2.367","2.545","3301.29","2608.93","23359.08"
"14365","IN/India","2020-05-08","59,695","1,985","17,887","39,823","2.452","2.606","3205.43","2511.79","22687.27"
"14366","IN/India","2020-05-07","56,351","1,889","16,776","37,686","2.476","2.663","3069.71","2376.71","21675.32"
"14367","IN/India","2020-05-06","52,987","1,785","15,331","35,871","2.577","2.734","2846.43","2258.36","20505.14"
"14368","IN/India","2020-05-05","49,400","1,693","14,142","33,565","2.617","2.800","2582.29","2094.29","18975.54"
"14369","IN/India","2020-05-04","46,437","1,566","12,847","32,024","2.741","2.878","2426.57","1992.71","17933.99"
"14370","IN/India","2020-05-03","42,505","1,391","11,775","29,339","2.732","2.948","2087.86","1777.86","15787.54"
"14371","IN/India","2020-05-02","39,699","1,323","10,819","27,557","2.796","3.041","1916.57","1712.64","14671.33"
"14372","IN/India","2020-05-01","37,257","1,223","10,007","26,027","2.849","3.147","1818.14","1636.07","13817.80"
"14373","IN/India","2020-04-30","34,863","1,154","9,068","24,641","2.976","3.256","1683.71","1530.93","12926.54"
"14374","IN/India","2020-04-29","33,062","1,079","8,437","23,546","3.051","3.365","1670.29","1481.43","12563.86"
"14375","IN/India","2020-04-28","31,324","1,008","7,747","22,569","3.178","3.498","1606.29","1416.93","12217.26"
"14376","IN/India","2020-04-27","29,451","939","7,137","21,375","3.262","3.638","1558.86","1357.00","11694.01"
"14377","IN/India","2020-04-26","27,890","881","6,523","20,486","3.415","3.830","1467.86","1334.64","11429.26"
"14378","IN/India","2020-04-25","26,283","825","5,939","19,519","3.569","4.060","1508.71","1274.07","11067.93"
"14379","IN/India","2020-04-24","24,530","780","5,498","18,252","3.608","4.304","1454.00","1209.43","10501.94"
"14380","IN/India","2020-04-23","23,077","721","5,012","17,344","3.753","4.632","1378.14","1168.00","10192.99"
"14381","IN/India","2020-04-22","21,370","681","4,370","16,319","4.051","5.034","1292.57","1103.86","9556.60"
"14382","IN/India","2020-04-21","20,080","645","3,975","15,460","4.219","5.506","1227.57","1054.93","9286.74"
"14383","IN/India","2020-04-20","18,539","592","3,273","14,674","4.851","6.043","1155.14","982.93","8742.46"
"14384","IN/India","2020-04-19","17,615","559","2,854","14,202","5.374","6.533","1201.43","1001.93","8787.33"
"14385","IN/India","2020-04-18","15,722","521","2,463","12,738","5.602","6.949","1039.43","902.86","7771.34"
"14386","IN/India","2020-04-17","14,352","486","2,041","11,825","6.278","7.393","964.86","841.79","7188.60"
"14387","IN/India","2020-04-16","13,430","448","1,768","11,214","6.858","7.816","957.86","777.64","7028.72"
"14388","IN/India","2020-04-15","12,322","405","1,432","10,485","7.897","8.246","915.14","737.43","6649.08"
"14389","IN/India","2020-04-14","11,487","393","1,359","9,735","7.752","8.542","882.29","720.71","6496.46"
"14390","IN/India","2020-04-13","10,453","358","1,181","8,914","8.165","8.997","810.71","657.29","6091.06"
"14391","IN/India","2020-04-12","9,205","331","1,080","7,794","7.841","9.449","802.43","584.36","5390.95"
"14392","IN/India","2020-04-11","8,446","288","969","7,189","8.024","10.229","766.29","532.79","5135.86"
"14393","IN/India","2020-04-10","7,598","246","774","6,578","9.145","11.096","718.71","479.36","4745.93"
"14394","IN/India","2020-04-09","6,725","226","620","5,879","NA","NA","597.43","428.43","4277.48"
"14395","IN/India","2020-04-08","5,916","178","506","5,232","NA","NA","559.71","375.64","3827.13"
"14396","IN/India","2020-04-07","5,311","150","421","4,740","NA","NA","559.14","341.07","3542.93"
"14397","IN/India","2020-04-06","4,778","136","375","4,267","NA","NA","503.86","305.64","3302.08"
"14398","IN/India","2020-04-05","3,588","99","229","3,260","NA","NA","366.29","228.00","2329.26"
"14399","IN/India","2020-04-04","3,082","86","229","2,767","NA","NA","299.29","196.57","2012.46"
"14400","IN/India","2020-04-03","2,567","72","192","2,303","NA","NA","240.00","165.93","1655.68"
"14401","IN/India","2020-04-02","2,543","72","191","2,280","NA","NA","259.43","167.79","1790.79"
"14402","IN/India","2020-04-01","1,998","58","148","1,792","NA","NA","191.57","131.57","1369.53"
"14403","IN/India","2020-03-31","1,397","35","123","1,239","NA","NA","123.00","89.64","853.74"
"14404","IN/India","2020-03-30","1,251","32","102","1,117","NA","NA","107.43","80.86","783.60"
"14405","IN/India","2020-03-29","1,024","27","95","902","NA","NA","89.71","65.07","618.06"
"14406","IN/India","2020-03-28","987","24","84","879","NA","NA","93.86","63.21","641.40"
"14407","IN/India","2020-03-27","887","20","73","794","NA","NA","91.86","57.50","595.67"
"14408","IN/India","2020-03-26","727","20","45","662","NA","NA","76.14","46.71","479.99"
"14409","IN/India","2020-03-25","657","12","43","602","NA","NA","71.57","42.50","450.07"
"14410","IN/India","2020-03-24","536","10","40","486","NA","NA","56.29","34.29","361.94"
"14411","IN/India","2020-03-23","499","10","27","462","NA","NA","54.29","32.57","355.59"
"14412","IN/India","2020-03-22","396","7","27","362","NA","NA","40.43","25.50","276.73"
"14413","IN/India","2020-03-21","330","4","23","303","NA","NA","32.57","21.14","230.68"
"14414","IN/India","2020-03-20","244","5","20","219","NA","NA","23.14","15.21","158.93"
"14415","IN/India","2020-03-19","194","4","15","175","NA","NA","17.29","11.71","119.99"
"14416","IN/India","2020-03-18","156","3","14","139","NA","NA","13.43","9.14","92.08"
"14417","IN/India","2020-03-17","142","3","14","125","9.362","11.617","12.29","9.79","87.20"
"14418","IN/India","2020-03-16","119","2","13","104","8.310","12.352","10.86","8.14","71.92"
"14419","IN/India","2020-03-15","113","2","13","98","7.849","14.101","10.57","7.86","73.28"
"14420","IN/India","2020-03-14","102","2","4","96","NA","NA","9.71","7.07","68.87"
"14421","IN/India","2020-03-13","82","2","4","76","NA","NA","7.29","5.64","54.12"
"14422","IN/India","2020-03-12","73","1","4","68","NA","NA","6.14","5.00","49.81"
"14423","IN/India","2020-03-11","62","1","4","57","NA","NA","4.86","4.21","42.74"
"14424","IN/India","2020-03-10","56","0","4","52","NA","NA","7.29","3.79","40.25"
"14425","IN/India","2020-03-09","43","0","3","40","NA","NA","5.43","2.86","29.94"
"14426","IN/India","2020-03-08","39","0","3","36","NA","NA","5.14","2.57","28.34"
"14427","IN/India","2020-03-07","34","0","3","31","NA","NA","4.43","2.21","25.39"
"14428","IN/India","2020-03-06","31","0","3","28","9.333","4.000","4.00","2.00","24.27"
"14429","IN/India","2020-03-05","30","0","3","27","9.000","2.667","3.86","1.93","25.07"
"14430","IN/India","2020-03-04","28","0","3","25","8.333","1.367","3.57","1.79","24.73"
"14431","IN/India","2020-03-03","5","0","3","2","0.667","0.200","0.29","0.14","1.87"
"14432","IN/India","2020-03-02","5","0","3","2","0.667","0.100","0.29","0.14","2.00"
"14433","IN/India","2020-03-01","3","0","3","0","0.000","0.000","0.00","0.00","0.00"
"14434","IN/India","2020-02-29","3","0","3","0","0.000","0.000","0.00","0.00","0.00"
"14435","IN/India","2020-02-28","3","0","3","0","0.000","0.000","0.00","0.00","0.00"
"14436","IN/India","2020-02-27","3","0","3","0","0.000","0.000","0.00","0.00","0.00"
"14437","IN/India","2020-02-26","3","0","3","0","0.000","0.000","0.00","0.00","0.00"
"14438","IN/India","2020-02-25","3","0","3","0","0.000","0.000","0.00","0.00","0.00"
"14439","IN/India","2020-02-24","3","0","3","0","0.000","0.000","0.00","0.00","0.00"
"14440","IN/India","2020-02-23","3","0","3","0","0.000","0.000","0.00","0.00","0.00"
"14441","IN/India","2020-02-22","3","0","3","0","0.000","0.000","0.00","0.00","0.00"
"14442","IN/India","2020-02-21","3","0","3","0","0.000","0.154","0.00","0.00","0.00"
"14443","IN/India","2020-02-20","3","0","3","0","0.000","0.429","0.00","0.00","0.00"
"14444","IN/India","2020-02-19","3","0","3","0","0.000","0.765","0.00","0.00","0.00"
"14445","IN/India","2020-02-18","3","0","3","0","0.000","1.308","0.00","0.00","0.00"
"14446","IN/India","2020-02-17","3","0","3","0","0.000","2.333","0.00","0.00","0.07"
"14447","IN/India","2020-02-16","3","0","3","0","0.000","6.500","0.00","0.07","0.20"
"14448","IN/India","2020-02-15","3","0","0","3","NA","NA","0.00","0.14","0.33"
"14449","IN/India","2020-02-14","3","0","0","3","NA","NA","0.00","0.14","0.47"
"14450","IN/India","2020-02-13","3","0","0","3","NA","NA","0.00","0.14","0.60"
"14451","IN/India","2020-02-12","3","0","0","3","NA","NA","0.00","0.14","0.73"
"14452","IN/India","2020-02-11","3","0","0","3","NA","NA","0.00","0.14","0.87"
"14453","IN/India","2020-02-10","3","0","0","3","NA","NA","0.00","0.14","1.00"
"14454","IN/India","2020-02-09","3","0","0","3","NA","NA","0.14","0.00","1.13"
"14455","IN/India","2020-02-08","3","0","0","3","NA","NA","0.29","0.00","1.27"
"14456","IN/India","2020-02-07","3","0","0","3","NA","NA","0.29","0.00","1.40"
"14457","IN/India","2020-02-06","3","0","0","3","NA","NA","0.29","0.00","1.53"
"14458","IN/India","2020-02-05","3","0","0","3","NA","NA","0.29","0.00","1.67"
"14459","IN/India","2020-02-04","3","0","0","3","NA","NA","0.29","0.00","1.80"
"14460","IN/India","2020-02-03","3","0","0","3","NA","NA","0.29","0.00","1.93"
