"ID","國家","檢核日期","確診數","死亡數","解除隔離數","隔離中人數","解封指數","7天平均解封指數","7天平均新增確診數","14天平均新增確診數","交流距離"
"79876","TH/Thailand","2020-06-18","3,141","58","2,997","86","0.068","0.068","2.29","2.86","21.25"
"79877","TH/Thailand","2020-06-17","3,135","58","2,996","81","0.066","0.068","1.43","3.64","18.74"
"79878","TH/Thailand","2020-06-16","3,135","58","2,993","84","0.067","0.068","2.00","3.71","22.28"
"79879","TH/Thailand","2020-06-15","3,135","58","2,987","90","0.069","0.068","2.29","3.79","25.85"
"79880","TH/Thailand","2020-06-14","3,135","58","2,987","90","0.069","0.068","3.29","3.86","29.74"
"79881","TH/Thailand","2020-06-13","3,134","58","2,987","89","0.069","0.068","4.29","4.07","32.61"
"79882","TH/Thailand","2020-06-12","3,129","58","2,987","84","0.067","0.067","3.86","3.79","31.85"
"79883","TH/Thailand","2020-06-11","3,125","58","2,987","80","0.066","0.067","3.43","4.29","32.60"
"79884","TH/Thailand","2020-06-10","3,125","58","2,981","86","0.068","0.067","5.86","5.07","37.95"
"79885","TH/Thailand","2020-06-09","3,121","58","2,973","90","0.070","0.065","5.43","5.43","39.18"
"79886","TH/Thailand","2020-06-08","3,119","58","2,973","88","0.069","0.064","5.29","5.50","42.47"
"79887","TH/Thailand","2020-06-07","3,112","58","2,972","82","0.067","0.063","4.43","5.14","40.28"
"79888","TH/Thailand","2020-06-06","3,104","58","2,971","75","0.065","0.061","3.86","4.57","36.72"
"79889","TH/Thailand","2020-06-05","3,102","58","2,971","73","0.064","0.061","3.71","4.64","39.07"
"79890","TH/Thailand","2020-06-04","3,101","58","2,968","75","0.065","0.061","5.14","4.57","42.54"
"79891","TH/Thailand","2020-06-03","3,084","58","2,968","58","0.059","0.060","4.29","3.57","28.93"
"79892","TH/Thailand","2020-06-02","3,083","58","2,966","59","0.059","0.060","5.43","3.57","31.39"
"79893","TH/Thailand","2020-06-01","3,082","57","2,965","60","0.059","0.060","5.71","3.64","34.01"
"79894","TH/Thailand","2020-05-31","3,081","57","2,963","61","0.059","0.060","5.86","3.79","36.73"
"79895","TH/Thailand","2020-05-30","3,077","57","2,961","59","0.059","0.061","5.29","3.71","36.19"
"79896","TH/Thailand","2020-05-29","3,076","57","2,945","74","0.064","0.061","5.57","3.64","39.08"
"79897","TH/Thailand","2020-05-28","3,065","57","2,945","63","0.060","0.061","4.00","3.36","31.27"
"79898","TH/Thailand","2020-05-27","3,054","57","2,931","66","0.062","0.062","2.86","2.64","22.72"
"79899","TH/Thailand","2020-05-26","3,045","57","2,929","59","0.059","0.063","1.71","2.00","15.74"
"79900","TH/Thailand","2020-05-25","3,042","57","2,928","57","0.059","0.066","1.57","1.93","14.94"
"79901","TH/Thailand","2020-05-24","3,040","56","2,921","63","0.060","0.069","1.71","2.21","15.32"
"79902","TH/Thailand","2020-05-23","3,040","56","2,916","68","0.062","0.072","2.14","2.57","18.01"
"79903","TH/Thailand","2020-05-22","3,037","56","2,910","71","0.063","0.075","1.71","2.64","18.00"
"79904","TH/Thailand","2020-05-21","3,037","56","2,897","84","0.068","0.077","2.71","3.21","21.19"
"79905","TH/Thailand","2020-05-20","3,034","56","2,888","90","0.070","0.079","2.43","3.21","21.28"
"79906","TH/Thailand","2020-05-19","3,033","56","2,857","120","0.082","0.080","2.29","3.21","23.33"
"79907","TH/Thailand","2020-05-18","3,031","56","2,857","118","0.081","0.083","2.29","3.14","25.46"
"79908","TH/Thailand","2020-05-17","3,028","56","2,856","116","0.080","0.085","2.71","4.21","26.61"
"79909","TH/Thailand","2020-05-16","3,025","56","2,855","114","0.080","0.088","3.00","4.21","27.93"
"79910","TH/Thailand","2020-05-15","3,025","56","2,854","115","0.080","0.090","3.57","4.64","32.66"
"79911","TH/Thailand","2020-05-14","3,018","56","2,850","112","0.079","0.093","3.71","4.57","30.41"
"79912","TH/Thailand","2020-05-13","3,017","56","2,844","117","0.081","0.096","4.00","5.00","34.66"
"79913","TH/Thailand","2020-05-12","3,017","56","2,798","163","0.099","0.099","4.14","5.64","40.40"
"79914","TH/Thailand","2020-05-11","3,015","56","2,796","163","0.099","0.100","4.00","6.00","44.61"
"79915","TH/Thailand","2020-05-10","3,009","56","2,794","159","0.097","0.102","5.71","6.21","45.39"
"79916","TH/Thailand","2020-05-09","3,004","56","2,787","161","0.098","0.103","5.43","6.93","50.40"
"79917","TH/Thailand","2020-05-08","3,000","55","2,784","161","0.098","0.104","5.71","10.43","57.14"
"79918","TH/Thailand","2020-05-07","2,992","55","2,772","165","0.100","0.106","5.43","10.93","60.20"
"79919","TH/Thailand","2020-05-06","2,989","55","2,761","173","0.103","0.108","6.00","11.64","69.06"
"79920","TH/Thailand","2020-05-05","2,988","54","2,747","187","0.108","0.112","7.14","12.64","81.14"
"79921","TH/Thailand","2020-05-04","2,987","54","2,740","193","0.110","0.115","8.00","13.93","94.93"
"79922","TH/Thailand","2020-05-03","2,969","54","2,739","176","0.104","0.119","6.71","14.57","92.66"
"79923","TH/Thailand","2020-05-02","2,966","54","2,732","180","0.106","0.125","8.43","16.64","107.41"
"79924","TH/Thailand","2020-05-01","2,960","54","2,719","187","0.109","0.133","15.14","18.57","120.60"
"79925","TH/Thailand","2020-04-30","2,954","54","2,687","213","0.120","0.142","16.43","20.14","135.32"
"79926","TH/Thailand","2020-04-29","2,947","54","2,665","228","0.126","0.151","17.29","21.71","150.61"
"79927","TH/Thailand","2020-04-28","2,938","54","2,652","232","0.129","0.164","18.14","23.21","165.54"
"79928","TH/Thailand","2020-04-27","2,931","52","2,609","270","0.144","0.194","19.86","25.14","183.85"
"79929","TH/Thailand","2020-04-26","2,922","51","2,594","277","0.146","0.229","22.43","26.50","201.81"
"79930","TH/Thailand","2020-04-25","2,907","51","2,547","309","0.162","0.270","24.86","27.79","215.74"
"79931","TH/Thailand","2020-04-24","2,854","50","2,490","314","0.167","0.323","22.00","27.21","191.45"
"79932","TH/Thailand","2020-04-23","2,839","50","2,430","359","0.189","0.386","23.86","29.71","207.81"
"79933","TH/Thailand","2020-04-22","2,826","49","2,352","425","0.223","0.459","26.14","32.64","232.67"
"79934","TH/Thailand","2020-04-21","2,811","48","2,108","655","0.357","0.543","28.29","39.50","257.05"
"79935","TH/Thailand","2020-04-20","2,792","47","1,999","746","0.421","0.617","30.43","40.86","279.61"
"79936","TH/Thailand","2020-04-19","2,765","47","1,928","790","0.459","0.700","30.57","42.57","299.14"
"79937","TH/Thailand","2020-04-18","2,733","47","1,787","899","0.556","0.794","30.71","47.57","317.45"
"79938","TH/Thailand","2020-04-17","2,700","47","1,689","964","0.627","0.890","32.43","51.57","339.48"
"79939","TH/Thailand","2020-04-16","2,672","46","1,593","1,033","0.707","1.003","35.57","56.93","371.53"
"79940","TH/Thailand","2020-04-15","2,643","43","1,497","1,103","0.795","1.126","39.14","62.29","408.66"
"79941","TH/Thailand","2020-04-14","2,613","41","1,405","1,167","0.889","1.254","50.71","68.71","451.28"
"79942","TH/Thailand","2020-04-13","2,579","40","1,288","1,251","1.034","1.383","51.29","75.36","496.66"
"79943","TH/Thailand","2020-04-12","2,551","38","1,218","1,295","1.126","1.501","54.57","83.07","555.72"
"79944","TH/Thailand","2020-04-11","2,518","35","1,135","1,348","1.250","1.655","64.43","90.93","614.89"
"79945","TH/Thailand","2020-04-10","2,473","33","1,013","1,427","1.474","1.815","70.71","95.50","665.06"
"79946","TH/Thailand","2020-04-09","2,423","32","940","1,451","1.612","1.948","78.29","98.43","714.32"
"79947","TH/Thailand","2020-04-08","2,369","30","888","1,451","1.702","2.096","85.43","102.50","763.15"
"79948","TH/Thailand","2020-04-07","2,258","27","824","1,407","1.773","2.287","86.71","102.21","754.60"
"79949","TH/Thailand","2020-04-06","2,220","26","793","1,401","1.833","2.533","99.43","107.07","824.65"
"79950","TH/Thailand","2020-04-05","2,169","23","674","1,472","2.253","3.035","111.57","112.14","890.88"
"79951","TH/Thailand","2020-04-04","2,067","20","612","1,435","2.410","3.582","117.43","118.29","905.20"
"79952","TH/Thailand","2020-04-03","1,978","19","581","1,378","2.437","4.275","120.29","118.29","929.92"
"79953","TH/Thailand","2020-04-02","1,875","15","505","1,355","2.743","5.274","118.57","114.50","937.81"
"79954","TH/Thailand","2020-04-01","1,771","12","416","1,343","3.286","6.661","119.57","111.36","940.07"
"79955","TH/Thailand","2020-03-31","1,651","10","342","1,299","3.857","8.589","117.71","105.29","920.32"
"79956","TH/Thailand","2020-03-30","1,524","9","127","1,388","NA","NA","114.71","98.36","887.34"
"79957","TH/Thailand","2020-03-29","1,388","7","111","1,270","NA","NA","112.71","91.00","838.40"
"79958","TH/Thailand","2020-03-28","1,245","6","100","1,139","NA","NA","119.14","83.07","773.40"
"79959","TH/Thailand","2020-03-27","1,136","5","97","1,034","NA","NA","116.29","75.79","735.46"
"79960","TH/Thailand","2020-03-26","1,045","4","88","953","NA","NA","110.43","69.64","710.20"
"79961","TH/Thailand","2020-03-25","934","4","70","860","NA","NA","103.14","62.50","657.94"
"79962","TH/Thailand","2020-03-24","827","4","57","766","NA","NA","92.86","55.29","602.73"
"79963","TH/Thailand","2020-03-23","721","1","44","676","NA","NA","82.00","47.93","541.46"
"79964","TH/Thailand","2020-03-22","599","1","45","553","NA","NA","69.29","39.21","456.08"
"79965","TH/Thailand","2020-03-21","411","1","44","366","8.364","4.790","47.00","25.79","292.26"
"79966","TH/Thailand","2020-03-20","322","1","43","278","6.512","3.796","35.29","19.57","221.60"
"79967","TH/Thailand","2020-03-19","272","1","42","229","5.500","3.018","28.86","16.07","186.88"
"79968","TH/Thailand","2020-03-18","212","1","42","169","4.072","2.359","21.86","12.07","138.12"
"79969","TH/Thailand","2020-03-17","177","1","41","135","3.342","1.868","17.71","9.57","112.07"
"79970","TH/Thailand","2020-03-16","147","1","38","108","2.895","1.456","13.86","7.43","89.08"
"79971","TH/Thailand","2020-03-15","114","1","37","76","2.108","1.107","9.14","5.14","60.85"
"79972","TH/Thailand","2020-03-14","82","1","35","46","1.372","0.874","4.57","2.86","31.61"
"79973","TH/Thailand","2020-03-13","75","1","35","39","1.172","0.770","3.86","2.43","26.94"
"79974","TH/Thailand","2020-03-12","70","1","35","34","1.029","0.681","3.29","2.14","23.92"
"79975","TH/Thailand","2020-03-11","59","1","34","24","0.765","0.611","2.29","1.36","14.41"
"79976","TH/Thailand","2020-03-10","53","1","33","19","0.637","0.559","1.43","1.14","9.60"
"79977","TH/Thailand","2020-03-09","50","1","33","16","0.546","0.529","1.00","1.07","7.59"
"79978","TH/Thailand","2020-03-08","50","1","33","16","0.546","0.512","1.14","1.07","8.61"
"79979","TH/Thailand","2020-03-07","50","1","31","18","0.646","0.493","1.14","1.07","9.60"
"79980","TH/Thailand","2020-03-06","48","1","31","16","0.581","0.478","1.00","0.93","8.46"
"79981","TH/Thailand","2020-03-05","47","1","31","15","0.549","0.457","1.00","0.86","8.27"
"79982","TH/Thailand","2020-03-04","43","1","31","11","0.420","0.469","0.43","0.57","4.80"
"79983","TH/Thailand","2020-03-03","43","1","31","11","0.420","0.500","0.86","0.57","5.33"
"79984","TH/Thailand","2020-03-02","43","1","31","11","0.420","0.536","1.14","0.57","5.94"
"79985","TH/Thailand","2020-03-01","42","1","30","11","0.434","0.569","1.00","0.57","5.46"
"79986","TH/Thailand","2020-02-29","42","0","28","14","0.500","0.608","1.00","0.57","6.07"
"79987","TH/Thailand","2020-02-28","41","0","28","13","0.464","0.642","0.86","0.57","5.60"
"79988","TH/Thailand","2020-02-27","40","0","24","16","0.667","0.699","0.71","0.50","5.06"
"79989","TH/Thailand","2020-02-26","40","0","24","16","0.667","0.748","0.71","0.50","5.54"
"79990","TH/Thailand","2020-02-25","37","0","22","15","0.682","0.829","0.29","0.29","2.87"
"79991","TH/Thailand","2020-02-24","35","0","21","14","0.667","0.913","0.00","0.21","1.06"
"79992","TH/Thailand","2020-02-23","35","0","21","14","0.667","1.011","0.14","0.21","1.27"
"79993","TH/Thailand","2020-02-22","35","0","20","15","0.750","1.102","0.14","0.21","1.94"
"79994","TH/Thailand","2020-02-21","35","0","19","16","0.842","1.224","0.29","0.71","2.59"
"79995","TH/Thailand","2020-02-20","35","0","17","18","1.059","1.389","0.29","0.71","3.27"
"79996","TH/Thailand","2020-02-19","35","0","15","20","1.333","1.507","0.29","0.71","3.94"
"79997","TH/Thailand","2020-02-18","35","0","15","20","1.333","1.608","0.29","0.71","4.99"
"79998","TH/Thailand","2020-02-17","35","0","15","20","1.333","1.710","0.43","1.14","6.07"
"79999","TH/Thailand","2020-02-16","34","0","15","19","1.267","1.782","0.29","1.07","6.07"
"80000","TH/Thailand","2020-02-15","34","0","13","21","1.615","1.912","0.29","1.07","7.06"
"80001","TH/Thailand","2020-02-14","33","0","11","22","2.000","1.991","1.14","1.00","7.33"
"80002","TH/Thailand","2020-02-13","33","0","11","22","2.000","1.935","1.14","1.36","8.61"
"80003","TH/Thailand","2020-02-12","33","0","11","22","2.000","1.858","1.14","1.36","9.86"
"80004","TH/Thailand","2020-02-11","33","0","11","22","2.000","1.798","1.14","1.36","11.13"
"80005","TH/Thailand","2020-02-10","32","0","11","21","1.909","1.718","1.86","1.29","11.34"
"80006","TH/Thailand","2020-02-09","32","0","11","21","1.909","1.610","1.86","0.00","12.53"
"80007","TH/Thailand","2020-02-08","32","0","10","22","2.200","1.505","1.86","0.00","13.73"
"80008","TH/Thailand","2020-02-07","25","0","10","15","1.500","1.383","0.86","0.00","7.47"
"80009","TH/Thailand","2020-02-06","25","0","10","15","1.500","1.374","1.57","0.00","8.20"
"80010","TH/Thailand","2020-02-05","25","0","10","15","1.500","1.299","1.57","0.00","8.93"
"80011","TH/Thailand","2020-02-04","25","0","10","15","1.500","1.272","1.57","0.00","9.67"
"80012","TH/Thailand","2020-02-03","19","0","9","10","1.111","1.224","0.71","0.00","4.00"
