"ID","國家","檢核日期","確診數","死亡數","解除隔離數","隔離中人數","解封指數","7天平均解封指數","7天平均新增確診數","14天平均新增確診數","交流距離"
"91072","TW/Taiwan","2020-02-29","39","1","9","29","3.447","5.289","1.86","1.50","13.26"
"91073","TW/Taiwan","2020-02-28","34","1","6","27","4.838","6.310","1.14","1.14","9.34"
"91074","TW/Taiwan","2020-02-27","32","1","5","26","5.606","7.199","1.14","1.00","8.27"
"91075","TW/Taiwan","2020-02-26","32","1","5","26","5.606","7.829","1.29","1.00","9.19"
"91076","TW/Taiwan","2020-02-25","31","1","5","25","5.407","8.634","1.29","0.93","9.07"
"91077","TW/Taiwan","2020-02-24","30","1","5","24","5.207","10.100","1.14","0.86","8.87"
"91078","TW/Taiwan","2020-02-23","28","1","2","25","NA","NA","1.14","0.71","7.60"
"91079","TW/Taiwan","2020-02-22","26","1","2","23","NA","NA","1.14","0.64","6.27"
"91080","TW/Taiwan","2020-02-21","26","1","2","23","NA","NA","1.14","0.71","6.93"
"91081","TW/Taiwan","2020-02-20","24","1","2","21","NA","NA","0.86","0.57","5.80"
"91082","TW/Taiwan","2020-02-19","23","1","2","20","NA","NA","0.71","0.86","5.60"
"91083","TW/Taiwan","2020-02-18","22","1","2","19","NA","NA","0.57","0.79","5.40"
"91084","TW/Taiwan","2020-02-17","22","1","2","19","NA","NA","0.57","0.86","6.20"
"91085","TW/Taiwan","2020-02-16","20","1","2","17","9.526","12.143","0.29","0.71","4.87"
"91086","TW/Taiwan","2020-02-15","18","0","2","16","8.000","12.846","0.14","0.57","3.40"
"91087","TW/Taiwan","2020-02-14","18","0","2","16","8.000","15.273","0.29","0.57","4.00"
"91088","TW/Taiwan","2020-02-13","18","0","1","17","NA","NA","0.29","0.64","4.67"
"91089","TW/Taiwan","2020-02-12","18","0","1","17","NA","NA","1.00","0.71","5.33"
"91090","TW/Taiwan","2020-02-11","18","0","1","17","NA","NA","1.00","0.71","6.00"
"91091","TW/Taiwan","2020-02-10","18","0","1","17","NA","NA","1.14","0.71","6.67"
"91092","TW/Taiwan","2020-02-09","18","0","1","17","NA","NA","1.14","0.00","7.33"
"91093","TW/Taiwan","2020-02-08","17","0","1","16","NA","NA","1.00","0.00","6.93"
"91094","TW/Taiwan","2020-02-07","16","0","1","15","NA","NA","0.86","0.00","6.47"
"91095","TW/Taiwan","2020-02-06","16","0","1","15","NA","NA","1.00","0.00","7.00"
"91096","TW/Taiwan","2020-02-05","11","0","0","11","NA","NA","0.43","0.00","2.20"
"91097","TW/Taiwan","2020-02-04","11","0","0","11","NA","NA","0.43","0.00","2.40"
"91098","TW/Taiwan","2020-02-03","10","0","0","10","NA","NA","0.29","0.00","1.53"
