"ID","國家","檢核日期","確診數","死亡數","解除隔離數","隔離中人數","解封指數","7天平均解封指數","7天平均新增確診數","14天平均新增確診數","交流距離"
"46561","MY/Malaysia","2020-08-14","9,149","125","8,828","196","0.051","0.049","12.29","12.36","106.06"
"46562","MY/Malaysia","2020-08-13","9,129","125","8,821","183","0.049","0.049","13.00","11.79","97.60"
"46563","MY/Malaysia","2020-08-12","9,114","125","8,817","172","0.048","0.049","13.00","11.29","94.01"
"46564","MY/Malaysia","2020-08-11","9,103","125","8,809","169","0.048","0.050","14.43","11.43","96.26"
"46565","MY/Malaysia","2020-08-10","9,094","125","8,803","166","0.047","0.050","13.29","13.57","100.40"
"46566","MY/Malaysia","2020-08-09","9,083","125","8,784","174","0.048","0.051","12.00","13.29","102.68"
"46567","MY/Malaysia","2020-08-08","9,070","125","8,775","170","0.048","0.052","12.14","13.29","103.58"
"46568","MY/Malaysia","2020-08-07","9,063","125","8,728","210","0.053","0.053","12.43","14.43","111.47"
"46569","MY/Malaysia","2020-08-06","9,038","125","8,713","200","0.052","0.053","10.57","14.14","100.28"
"46570","MY/Malaysia","2020-08-05","9,023","125","8,702","196","0.051","0.053","9.57","13.71","99.12"
"46571","MY/Malaysia","2020-08-04","9,002","125","8,684","193","0.051","0.053","8.43","13.36","91.60"
"46572","MY/Malaysia","2020-08-03","9,001","125","8,668","208","0.053","0.054","13.86","14.36","105.41"
"46573","MY/Malaysia","2020-08-02","8,999","125","8,664","210","0.053","0.053","14.57","15.71","119.06"
"46574","MY/Malaysia","2020-08-01","8,985","125","8,647","213","0.054","0.053","14.43","15.79","120.40"
"46575","MY/Malaysia","2020-07-31","8,976","125","8,644","207","0.053","0.052","16.43","15.79","127.34"
"46576","MY/Malaysia","2020-07-30","8,964","124","8,617","223","0.055","0.051","17.71","16.21","130.66"
"46577","MY/Malaysia","2020-07-29","8,956","124","8,612","220","0.055","0.050","17.86","15.86","137.80"
"46578","MY/Malaysia","2020-07-28","8,943","124","8,607","212","0.054","0.049","18.29","15.29","139.34"
"46579","MY/Malaysia","2020-07-27","8,904","124","8,601","179","0.050","0.047","14.86","12.79","112.73"
"46580","MY/Malaysia","2020-07-26","8,897","124","8,600","173","0.049","0.046","16.86","12.79","118.59"
"46581","MY/Malaysia","2020-07-25","8,884","123","8,594","167","0.048","0.045","17.14","12.86","118.14"
"46582","MY/Malaysia","2020-07-24","8,861","123","8,577","161","0.048","0.044","15.14","11.79","107.01"
"46583","MY/Malaysia","2020-07-23","8,840","123","8,574","143","0.046","0.043","14.71","11.21","96.85"
"46584","MY/Malaysia","2020-07-22","8,831","123","8,566","142","0.045","0.042","13.86","11.00","98.34"
"46585","MY/Malaysia","2020-07-21","8,815","123","8,562","130","0.044","0.041","12.29","10.07","92.14"
"46586","MY/Malaysia","2020-07-20","8,800","123","8,555","122","0.043","0.040","10.71","9.43","86.25"
"46587","MY/Malaysia","2020-07-19","8,779","123","8,553","103","0.041","0.039","8.71","8.29","73.34"
"46588","MY/Malaysia","2020-07-18","8,764","122","8,546","96","0.040","0.039","8.57","7.57","66.08"
"46589","MY/Malaysia","2020-07-17","8,755","122","8,541","92","0.040","0.038","8.43","7.64","64.51"
"46590","MY/Malaysia","2020-07-16","8,737","122","8,538","77","0.038","0.038","7.71","6.71","53.01"
"46591","MY/Malaysia","2020-07-15","8,734","122","8,526","86","0.039","0.038","8.14","6.71","56.35"
"46592","MY/Malaysia","2020-07-14","8,729","122","8,524","83","0.039","0.037","7.86","6.43","57.44"
"46593","MY/Malaysia","2020-07-13","8,725","122","8,520","83","0.039","0.037","8.14","6.29","59.54"
"46594","MY/Malaysia","2020-07-12","8,718","122","8,519","77","0.038","0.037","7.86","6.00","59.35"
"46595","MY/Malaysia","2020-07-11","8,704","122","8,515","67","0.037","0.037","6.57","6.29","51.85"
"46596","MY/Malaysia","2020-07-10","8,696","121","8,511","64","0.036","0.037","6.86","6.43","50.27"
"46597","MY/Malaysia","2020-07-09","8,683","121","8,499","63","0.036","0.037","5.71","5.93","43.08"
"46598","MY/Malaysia","2020-07-08","8,677","121","8,486","70","0.037","0.038","5.29","5.79","42.85"
"46599","MY/Malaysia","2020-07-07","8,674","121","8,481","72","0.037","0.039","5.00","6.00","45.67"
"46600","MY/Malaysia","2020-07-06","8,668","121","8,476","71","0.037","0.041","4.43","5.79","46.08"
"46601","MY/Malaysia","2020-07-05","8,663","121","8,465","77","0.038","0.043","4.14","6.50","48.19"
"46602","MY/Malaysia","2020-07-04","8,658","121","8,461","76","0.038","0.045","6.00","7.29","51.40"
"46603","MY/Malaysia","2020-07-03","8,648","121","8,446","81","0.038","0.047","6.00","8.07","49.34"
"46604","MY/Malaysia","2020-07-02","8,643","121","8,437","85","0.039","0.049","6.14","8.14","52.86"
"46605","MY/Malaysia","2020-07-01","8,640","121","8,375","144","0.046","0.051","6.29","8.93","58.87"
"46606","MY/Malaysia","2020-06-30","8,639","121","8,354","164","0.049","0.053","7.00","9.57","67.53"
"46607","MY/Malaysia","2020-06-29","8,637","121","8,334","182","0.051","0.055","7.14","10.21","77.80"
"46608","MY/Malaysia","2020-06-28","8,634","121","8,318","195","0.053","0.057","8.86","12.93","87.40"
"46609","MY/Malaysia","2020-06-27","8,616","121","8,308","187","0.052","0.059","8.57","12.21","83.67"
"46610","MY/Malaysia","2020-06-26","8,606","121","8,294","191","0.052","0.061","10.14","14.57","89.46"
"46611","MY/Malaysia","2020-06-25","8,600","121","8,271","208","0.055","0.064","10.14","16.50","100.94"
"46612","MY/Malaysia","2020-06-24","8,596","121","8,231","244","0.059","0.068","11.57","18.43","114.26"
"46613","MY/Malaysia","2020-06-23","8,590","121","8,186","283","0.064","0.073","12.14","18.14","125.67"
"46614","MY/Malaysia","2020-06-22","8,587","121","8,177","289","0.065","0.080","13.29","18.43","140.34"
"46615","MY/Malaysia","2020-06-21","8,572","121","8,156","295","0.066","0.094","17.00","17.86","143.26"
"46616","MY/Malaysia","2020-06-20","8,556","121","8,146","289","0.065","0.108","15.86","18.07","146.60"
"46617","MY/Malaysia","2020-06-19","8,535","121","8,070","344","0.073","0.123","19.00","19.21","144.81"
"46618","MY/Malaysia","2020-06-18","8,529","121","8,000","408","0.081","0.139","22.86","20.14","176.06"
"46619","MY/Malaysia","2020-06-17","8,515","121","7,873","521","0.097","0.157","25.29","38.93","204.60"
"46620","MY/Malaysia","2020-06-16","8,505","121","7,733","651","0.116","0.173","24.14","44.86","237.80"
"46621","MY/Malaysia","2020-06-15","8,494","121","7,400","973","0.164","0.187","23.57","45.50","271.80"
"46622","MY/Malaysia","2020-06-14","8,453","121","7,346","986","0.167","0.201","18.71","45.29","276.87"
"46623","MY/Malaysia","2020-06-13","8,445","120","7,311","1,014","0.172","0.214","20.29","48.79","316.40"
"46624","MY/Malaysia","2020-06-12","8,402","119","7,168","1,115","0.189","0.228","19.43","47.86","324.93"
"46625","MY/Malaysia","2020-06-11","8,369","118","7,065","1,186","0.202","0.240","17.43","52.86","341.94"
"46626","MY/Malaysia","2020-06-10","8,338","118","7,014","1,206","0.206","0.250","52.57","51.36","359.86"
"46627","MY/Malaysia","2020-06-09","8,336","117","6,975","1,244","0.212","0.255","65.57","52.29","419.14"
"46628","MY/Malaysia","2020-06-08","8,329","117","6,694","1,518","0.262","0.259","67.43","65.14","484.40"
"46629","MY/Malaysia","2020-06-07","8,322","117","6,674","1,531","0.265","0.257","71.86","76.93","553.19"
"46630","MY/Malaysia","2020-06-06","8,303","117","6,635","1,551","0.269","0.255","77.29","79.86","611.94"
"46631","MY/Malaysia","2020-06-05","8,266","116","6,610","1,540","0.268","0.251","76.29","80.64","655.40"
"46632","MY/Malaysia","2020-06-04","8,247","115","6,559","1,573","0.275","0.250","88.29","84.86","718.92"
"46633","MY/Malaysia","2020-06-03","7,970","115","6,531","1,324","0.238","0.247","50.14","68.64","508.08"
"46634","MY/Malaysia","2020-06-02","7,877","115","6,470","1,292","0.236","0.251","39.00","64.21","477.47"
"46635","MY/Malaysia","2020-06-01","7,857","115","6,404","1,338","0.245","0.257","62.86","65.43","521.65"
"46636","MY/Malaysia","2020-05-31","7,819","115","6,353","1,351","0.249","0.260","82.00","66.07","546.82"
"46637","MY/Malaysia","2020-05-30","7,762","115","6,330","1,317","0.245","0.258","82.43","63.57","550.26"
"46638","MY/Malaysia","2020-05-29","7,732","115","6,235","1,382","0.259","0.257","85.00","62.64","581.12"
"46639","MY/Malaysia","2020-05-28","7,629","115","6,169","1,345","0.256","0.254","81.43","57.86","534.82"
"46640","MY/Malaysia","2020-05-27","7,619","115","6,083","1,421","0.272","0.252","87.14","60.00","583.26"
"46641","MY/Malaysia","2020-05-26","7,604","115","6,041","1,448","0.278","0.248","89.43","61.57","626.79"
"46642","MY/Malaysia","2020-05-25","7,417","115","5,979","1,323","0.260","0.245","68.00","49.36","490.55"
"46643","MY/Malaysia","2020-05-24","7,245","115","5,945","1,185","0.238","0.244","50.14","42.07","362.26"
"46644","MY/Malaysia","2020-05-23","7,185","115","5,912","1,158","0.235","0.247","44.71","42.57","345.59"
"46645","MY/Malaysia","2020-05-22","7,137","115","5,859","1,163","0.238","0.252","40.29","43.00","342.28"
"46646","MY/Malaysia","2020-05-21","7,059","114","5,796","1,149","0.238","0.258","34.29","42.29","306.33"
"46647","MY/Malaysia","2020-05-20","7,009","114","5,706","1,189","0.249","0.266","32.86","41.50","298.06"
"46648","MY/Malaysia","2020-05-19","6,978","114","5,646","1,218","0.256","0.274","33.71","42.50","308.74"
"46649","MY/Malaysia","2020-05-18","6,941","113","5,615","1,213","0.257","0.282","30.71","42.00","314.60"
"46650","MY/Malaysia","2020-05-17","6,894","113","5,571","1,210","0.258","0.293","34.00","42.57","315.46"
"46651","MY/Malaysia","2020-05-16","6,872","113","5,512","1,247","0.268","0.306","40.43","49.71","346.87"
"46652","MY/Malaysia","2020-05-15","6,855","112","5,439","1,304","0.281","0.319","45.71","56.00","386.74"
"46653","MY/Malaysia","2020-05-14","6,819","112","5,351","1,356","0.296","0.331","50.29","58.36","408.99"
"46654","MY/Malaysia","2020-05-13","6,779","111","5,281","1,387","0.305","0.342","50.14","59.57","430.87"
"46655","MY/Malaysia","2020-05-12","6,742","109","5,223","1,410","0.312","0.355","51.29","63.64","455.34"
"46656","MY/Malaysia","2020-05-11","6,726","109","5,113","1,504","0.337","0.370","53.29","64.71","502.39"
"46657","MY/Malaysia","2020-05-10","6,656","108","5,025","1,523","0.346","0.385","51.14","62.57","493.33"
"46658","MY/Malaysia","2020-05-09","6,589","108","4,929","1,552","0.359","0.399","59.00","60.50","486.21"
"46659","MY/Malaysia","2020-05-08","6,535","107","4,864","1,564","0.366","0.413","66.29","60.29","494.33"
"46660","MY/Malaysia","2020-05-07","6,467","107","4,776","1,584","0.377","0.427","66.43","61.71","488.66"
"46661","MY/Malaysia","2020-05-06","6,428","107","4,702","1,619","0.390","0.440","69.00","64.00","512.74"
"46662","MY/Malaysia","2020-05-05","6,383","106","4,567","1,710","0.421","0.453","76.00","64.36","531.60"
"46663","MY/Malaysia","2020-05-04","6,353","105","4,484","1,764","0.441","0.461","76.14","66.29","565.86"
"46664","MY/Malaysia","2020-05-03","6,298","105","4,413","1,780","0.451","0.469","74.00","64.93","577.07"
"46665","MY/Malaysia","2020-05-02","6,176","103","4,326","1,747","0.452","0.479","62.00","62.21","516.74"
"46666","MY/Malaysia","2020-05-01","6,071","103","4,210","1,758","0.467","0.493","54.29","58.57","470.99"
"46667","MY/Malaysia","2020-04-30","6,002","102","4,171","1,729","0.464","0.509","57.00","58.57","464.00"
"46668","MY/Malaysia","2020-04-29","5,945","100","4,087","1,758","0.479","0.529","59.00","62.36","470.88"
"46669","MY/Malaysia","2020-04-28","5,851","100","4,032","1,719","0.476","0.550","52.71","61.71","445.78"
"46670","MY/Malaysia","2020-04-27","5,820","99","3,957","1,764","0.496","0.576","56.43","71.64","490.60"
"46671","MY/Malaysia","2020-04-26","5,780","98","3,862","1,820","0.522","0.602","55.86","78.36","533.95"
"46672","MY/Malaysia","2020-04-25","5,742","98","3,762","1,882","0.553","0.629","62.43","86.57","588.99"
"46673","MY/Malaysia","2020-04-24","5,691","96","3,663","1,932","0.580","0.656","62.86","96.07","635.53"
"46674","MY/Malaysia","2020-04-23","5,603","95","3,542","1,966","0.609","0.687","60.14","98.21","646.48"
"46675","MY/Malaysia","2020-04-22","5,532","93","3,452","1,987","0.630","0.726","65.71","100.93","680.06"
"46676","MY/Malaysia","2020-04-21","5,482","92","3,349","2,041","0.665","0.769","70.71","108.50","742.66"
"46677","MY/Malaysia","2020-04-20","5,425","89","3,295","2,041","0.674","0.820","86.86","116.57","803.21"
"46678","MY/Malaysia","2020-04-19","5,389","89","3,197","2,103","0.714","0.884","100.86","123.36","894.26"
"46679","MY/Malaysia","2020-04-18","5,305","88","3,102","2,115","0.739","0.956","110.71","130.14","941.73"
"46680","MY/Malaysia","2020-04-17","5,251","86","2,967","2,198","0.799","1.036","129.29","137.00","1030.08"
"46681","MY/Malaysia","2020-04-16","5,182","84","2,766","2,332","0.904","1.122","136.29","147.57","1112.66"
"46682","MY/Malaysia","2020-04-15","5,072","83","2,647","2,342","0.948","1.222","136.14","154.57","1156.40"
"46683","MY/Malaysia","2020-04-14","4,987","82","2,478","2,427","1.046","1.338","146.29","158.64","1228.80"
"46684","MY/Malaysia","2020-04-13","4,817","77","2,276","2,464","1.151","1.470","146.29","156.50","1215.27"
"46685","MY/Malaysia","2020-04-12","4,683","76","2,108","2,499","1.258","1.601","145.86","158.07","1238.80"
"46686","MY/Malaysia","2020-04-11","4,530","73","1,995","2,462","1.308","1.776","149.57","157.86","1243.73"
"46687","MY/Malaysia","2020-04-10","4,346","70","1,830","2,446","1.414","1.981","144.71","156.07","1214.07"
"46688","MY/Malaysia","2020-04-09","4,228","67","1,608","2,553","1.672","2.215","158.86","156.93","1258.20"
"46689","MY/Malaysia","2020-04-08","4,119","65","1,487","2,567","1.814","2.423","173.00","165.93","1315.53"
"46690","MY/Malaysia","2020-04-07","3,963","63","1,321","2,579","2.048","2.669","171.00","167.07","1322.54"
"46691","MY/Malaysia","2020-04-06","3,793","62","1,241","2,490","2.107","2.948","166.71","162.50","1318.33"
"46692","MY/Malaysia","2020-04-05","3,662","61","1,005","2,596","2.706","3.299","170.29","168.29","1352.60"
"46693","MY/Malaysia","2020-04-04","3,483","57","915","2,511","2.870","3.613","166.14","164.29","1337.14"
"46694","MY/Malaysia","2020-04-03","3,333","53","827","2,453","3.095","4.005","167.43","164.50","1349.33"
"46695","MY/Malaysia","2020-04-02","3,116","50","767","2,299","3.129","4.489","155.00","158.29","1287.39"
"46696","MY/Malaysia","2020-04-01","2,908","45","645","2,218","3.579","5.164","158.86","151.29","1228.41"
"46697","MY/Malaysia","2020-03-31","2,766","43","537","2,186","4.232","5.836","163.14","149.50","1233.06"
"46698","MY/Malaysia","2020-03-30","2,626","37","479","2,110","4.561","6.446","158.29","147.14","1239.60"
"46699","MY/Malaysia","2020-03-29","2,470","35","388","2,047","5.457","7.269","166.29","145.86","1232.41"
"46700","MY/Malaysia","2020-03-28","2,320","27","320","1,973","6.335","7.868","162.43","148.71","1223.92"
"46701","MY/Malaysia","2020-03-27","2,161","26","259","1,876","7.445","8.401","161.57","140.29","1199.07"
"46702","MY/Malaysia","2020-03-26","2,031","23","215","1,793","8.555","8.833","161.57","134.43","1194.54"
"46703","MY/Malaysia","2020-03-25","1,796","20","199","1,577","8.127","9.072","143.71","117.64","1070.65"
"46704","MY/Malaysia","2020-03-24","1,624","16","183","1,425","7.963","9.539","135.86","106.79","999.14"
"46705","MY/Malaysia","2020-03-23","1,518","14","139","1,365","NA","NA","136.00","100.07","987.74"
"46706","MY/Malaysia","2020-03-22","1,306","10","139","1,157","8.468","10.427","125.43","86.21","856.59"
"46707","MY/Malaysia","2020-03-21","1,183","4","114","1,065","9.412","10.905","135.00","77.86","806.94"
"46708","MY/Malaysia","2020-03-20","1,030","3","87","940","NA","NA","119.00","67.64","719.27"
"46709","MY/Malaysia","2020-03-19","900","2","75","823","NA","NA","107.29","60.71","645.92"
"46710","MY/Malaysia","2020-03-18","790","2","60","728","NA","NA","91.57","52.86","586.21"
"46711","MY/Malaysia","2020-03-17","673","2","49","622","NA","NA","77.71","45.50","512.14"
"46712","MY/Malaysia","2020-03-16","566","0","42","524","NA","NA","64.14","38.36","440.92"
"46713","MY/Malaysia","2020-03-15","428","0","42","386","9.190","5.931","47.00","28.50","329.81"
"46714","MY/Malaysia","2020-03-14","238","0","35","203","5.800","4.833","20.71","15.21","154.13"
"46715","MY/Malaysia","2020-03-13","197","0","26","171","6.577","4.397","16.29","12.43","124.73"
"46716","MY/Malaysia","2020-03-12","149","0","26","123","4.731","3.855","14.14","9.00","85.21"
"46717","MY/Malaysia","2020-03-11","149","0","26","123","4.731","3.360","14.14","9.07","93.66"
"46718","MY/Malaysia","2020-03-10","129","0","24","105","4.375","2.857","13.29","7.64","80.80"
"46719","MY/Malaysia","2020-03-09","117","0","24","93","3.875","2.322","12.57","6.79","75.14"
"46720","MY/Malaysia","2020-03-08","99","0","24","75","3.125","1.872","10.00","5.50","62.26"
"46721","MY/Malaysia","2020-03-07","93","0","23","70","3.043","1.519","9.71","5.07","61.00"
"46722","MY/Malaysia","2020-03-06","83","0","22","61","2.773","1.123","8.57","4.36","55.07"
"46723","MY/Malaysia","2020-03-05","50","0","22","28","1.273","0.756","3.86","2.00","23.93"
"46724","MY/Malaysia","2020-03-04","50","0","22","28","1.273","0.607","4.00","2.00","25.80"
"46725","MY/Malaysia","2020-03-03","36","0","22","14","0.636","0.435","2.00","1.00","12.74"
"46726","MY/Malaysia","2020-03-02","29","0","18","11","0.611","0.372","1.00","0.50","6.19"
"46727","MY/Malaysia","2020-03-01","29","0","18","11","0.611","0.317","1.00","0.50","6.67"
"46728","MY/Malaysia","2020-02-29","25","0","18","7","0.389","0.290","0.43","0.21","3.07"
"46729","MY/Malaysia","2020-02-28","23","0","18","5","0.278","0.304","0.14","0.29","1.33"
"46730","MY/Malaysia","2020-02-27","23","0","18","5","0.278","0.323","0.14","0.29","1.67"
"46731","MY/Malaysia","2020-02-26","22","0","18","4","0.222","0.350","0.00","0.29","0.93"
"46732","MY/Malaysia","2020-02-25","22","0","18","4","0.222","0.384","0.00","0.29","1.20"
"46733","MY/Malaysia","2020-02-24","22","0","18","4","0.222","0.457","0.00","0.29","1.60"
"46734","MY/Malaysia","2020-02-23","22","0","15","7","0.467","0.618","0.00","0.43","2.00"
"46735","MY/Malaysia","2020-02-22","22","0","15","7","0.467","0.774","0.00","0.43","2.67"
"46736","MY/Malaysia","2020-02-21","22","0","15","7","0.467","0.947","0.43","0.71","3.33"
"46737","MY/Malaysia","2020-02-20","22","0","15","7","0.467","1.250","0.43","0.71","4.00"
"46738","MY/Malaysia","2020-02-19","22","0","15","7","0.467","1.671","0.57","0.71","4.80"
"46739","MY/Malaysia","2020-02-18","22","0","13","9","0.692","2.377","0.57","0.86","5.73"
"46740","MY/Malaysia","2020-02-17","22","0","7","15","2.143","3.255","0.57","1.00","6.67"
"46741","MY/Malaysia","2020-02-16","22","0","7","15","2.143","3.974","0.86","1.00","7.60"
"46742","MY/Malaysia","2020-02-15","22","0","7","15","2.143","5.200","0.86","1.00","8.53"
"46743","MY/Malaysia","2020-02-14","19","0","3","16","5.333","7.429","1.00","0.79","6.27"
"46744","MY/Malaysia","2020-02-13","19","0","3","16","5.333","7.789","1.00","0.79","7.07"
"46745","MY/Malaysia","2020-02-12","18","0","3","15","5.000","10.214","0.86","0.79","6.99"
"46746","MY/Malaysia","2020-02-11","18","0","3","15","5.000","13.900","1.14","1.00","7.94"
"46747","MY/Malaysia","2020-02-10","18","0","1","17","NA","NA","1.43","1.00","8.87"
"46748","MY/Malaysia","2020-02-09","16","0","1","15","NA","NA","1.14","0.00","7.66"
"46749","MY/Malaysia","2020-02-08","16","0","1","15","NA","NA","1.14","0.00","8.47"
"46750","MY/Malaysia","2020-02-07","12","0","1","11","NA","NA","0.57","0.00","5.00"
"46751","MY/Malaysia","2020-02-06","12","0","0","12","NA","NA","0.57","0.00","5.53"
"46752","MY/Malaysia","2020-02-05","12","0","0","12","NA","NA","0.71","0.00","6.07"
"46753","MY/Malaysia","2020-02-04","10","0","0","10","NA","NA","0.86","0.00","4.47"
"46754","MY/Malaysia","2020-02-03","8","0","0","8","NA","NA","0.57","0.00","2.73"
